Message,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042913991,,20260102001738,00BC$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTFRI,500700,868574042913991,,,10,1,1,15.4,121,2582.1,-74.140951,4.594951,20260102111510,732,101,1389,3E89A2D,4,12,17034.3,1256:41:00,,,100,220100,,,,20260102111515,00F9$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,0,101,2594.6,-74.138099,4.594344,20260102111610,732,101,1389,3E813D6,4,12,17034.7,1256:42:00,,,100,220100,,,,20260102111615,00FA$
+RESP:GTSTT,500700,868574042913991,,21,0,0,101,2594.6,-74.138099,4.594344,20260102111631,732,101,1389,3E813D6,6,210100,12,20260102111634,00FB$,,,,,,,,,,
+RESP:GTSTT,500700,868574042913991,,22,0,0,101,2594.6,-74.138099,4.594344,20260102111631,732,101,1389,3E813D6,6,220100,12,20260102111634,00FC$,,,,,,,,,,
+RESP:GTFRI,500700,868574042913991,,,11,1,1,12.7,9,2595.6,-74.137845,4.594443,20260102111658,732,101,1389,3E84892,4,12,17034.7,1256:42:40,,,100,220100,,,,20260102111659,00FD$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,0,7,2592.6,-74.13781,4.594619,20260102111710,732,101,1389,3E813D6,4,12,17034.7,1256:43:00,,,100,220100,,,,20260102111715,00FE$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,33.1,32,2580.3,-74.136689,4.597233,20260102111810,732,101,1389,3E84892,4,12,17035.1,1256:44:00,,,100,220100,,,,20260102111815,00FF$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,34.1,33,2579.6,-74.134215,4.600952,20260102111910,732,101,1389,3E8577E,4,12,17035.6,1256:45:00,,,100,220100,,,,20260102111915,100$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,6.8,34,2574.5,-74.132009,4.604434,20260102112010,732,101,1389,3E85985,4,12,17036,1256:46:00,,,100,220100,,,,20260102112015,101$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,31.5,31,2574.4,-74.130418,4.606869,20260102112113,732,101,1389,3E88C89,4,12,17036.3,1256:47:00,,,100,220100,,,,20260102112116,102$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,20.8,52,2575.6,-74.129837,4.607627,20260102112128,732,101,1389,3E86501,4,12,17036.4,1256:47:10,,,100,220100,,,,20260102112129,103$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,26.9,7,2574.4,-74.128344,4.609533,20260102112210,732,101,1389,3E86501,4,12,17036.7,1256:47:55,,,100,220100,,,,20260102112211,104$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,28.9,353,2575.4,-74.128362,4.609746,20260102112213,732,101,1389,3E86501,4,12,17036.7,1256:48:00,,,100,220100,,,,20260102112216,105$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,35.3,17,2577.3,-74.127003,4.615179,20260102112313,732,101,1397,61B2A3C,4,12,17037.4,1256:49:00,,,100,220100,,,,20260102112316,106$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,18.1,61,2573.9,-74.125946,4.618213,20260102112407,732,101,1397,61B2A3C,4,12,17037.7,1256:49:50,,,100,220100,,,,20260102112408,107$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,21.4,84,2575.5,-74.125634,4.61823,20260102112413,732,101,1397,61B2A3C,4,12,17037.7,1256:50:00,,,100,220100,,,,20260102112416,108$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,23.6,41,2573.2,-74.122785,4.619324,20260102112513,732,101,1389,3E87CD1,4,12,17038.1,1256:51:00,,,100,220100,,,,20260102112516,109$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,22,40,2573.4,-74.12268,4.619448,20260102112516,732,101,1389,3E87CD1,4,12,17038.1,1256:51:00,,,100,220100,,,,20260102112517,010A$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,21.6,39,2582.2,-74.121164,4.621266,20260102112613,732,101,1389,3E80269,4,12,17038.4,1256:52:00,,,100,220100,,,,20260102112616,010B$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,14.9,101,2574.6,-74.119619,4.622919,20260102112655,732,101,1397,61BE44B,4,12,17038.6,1256:52:40,,,100,220100,,,,20260102112656,010C$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,11.6,123,2571.7,-74.118967,4.622427,20260102112713,732,101,1389,3E83E11,4,12,17038.7,1256:53:00,,,100,220100,,,,20260102112716,010D$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,5.7,337,2574.5,-74.118617,4.622157,20260102112752,732,101,1389,61BE44B,4,12,17038.8,1256:53:35,,,100,220100,,,,20260102112753,010E$
+RESP:GTIGF,500700,868574042913991,,2710,0,0,325,2575.2,-74.118664,4.622206,20260102112807,732,101,1389,3E80269,6,120000,12,1256:53:55,17038.8,20260102112809,010F$,,,,,,,,
+RESP:GTSTT,500700,868574042913991,,12,0,0,325,2575.2,-74.118664,4.622206,20260102112807,732,101,1389,3E80269,6,120000,12,20260102112809,110$,,,,,,,,,,
+RESP:GTIGL,500700,868574042913991,,,0,1,1,0,325,2575.2,-74.118664,4.622206,20260102112812,732,101,1389,3E80269,4,12,17038.8,20260102112813,111$,,,,,,,,
+RESP:GTFRI,500700,868574042913991,,,10,1,1,0,325,2575.2,-74.118664,4.622206,20260102112812,732,101,1389,3E80269,4,12,17038.8,1256:53:55,,,100,120000,,,,20260102112813,112$
+RESP:GTSTT,500700,868574042913991,,11,0,0,325,2575.2,-74.118664,4.622206,20260102112812,732,101,1389,3E80269,6,110000,12,20260102112838,113$,,,,,,,,,,
+RESP:GTFRI,500700,868574042913991,,,10,1,1,0,325,2575.2,-74.118664,4.622206,20260102122601,732,101,1389,3E80269,4,12,17038.8,1256:53:55,,,100,110000,,,,20260102122821,114$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,0,325,2575.2,-74.118664,4.622206,20260102132605,732,101,1389,3E80269,4,12,17038.8,1256:53:55,,,100,110000,,,,20260102132830,115$
+RESP:GTIGN,500700,868574042913991,,8151,0,0,325,2575.2,-74.118664,4.622206,20260102132605,732,101,1389,3E80269,6,210100,12,1256:53:55,17038.8,20260102134400,116$,,,,,,,,
+RESP:GTSTT,500700,868574042913991,,21,0,0,325,2575.2,-74.118664,4.622206,20260102132605,732,101,1389,3E80269,6,210100,12,20260102134400,117$,,,,,,,,,,
+RESP:GTSTT,500700,868574042913991,,22,0,0,325,2575.2,-74.118664,4.622206,20260102132605,732,101,1389,3E80269,6,220100,12,20260102134400,118$,,,,,,,,,,
+RESP:GTIGL,500700,868574042913991,,,1,1,1,3.6,357,2622.3,-74.118655,4.622292,20260102134418,732,101,1389,3E80269,4,12,17038.8,20260102134419,119$,,,,,,,,
+RESP:GTFRI,500700,868574042913991,,,10,1,1,3.6,357,2622.3,-74.118655,4.622292,20260102134418,732,101,1389,3E80269,4,12,17038.8,1256:54:10,,,100,220100,,,,20260102134419,011A$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,6.8,294,2618.8,-74.118754,4.622294,20260102134436,732,101,1389,3E80269,4,12,17038.8,1256:54:30,,,100,220100,,,,20260102134437,011B$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,13.6,243,2614.8,-74.118923,4.622233,20260102134442,732,101,1389,3E80269,4,12,17038.9,1256:54:35,,,100,220100,,,,20260102134443,011C$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,13.9,161,2583.8,-74.119807,4.621335,20260102134512,732,101,1389,3E80269,4,12,17039,1256:55:05,,,100,220100,,,,20260102134513,011D$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,17.1,142,2580.7,-74.119723,4.62125,20260102134515,732,101,1389,3E80269,4,12,17039,1256:55:10,,,100,220100,,,,20260102134519,011E$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,13.8,198,2569.3,-74.119122,4.620392,20260102134545,732,101,1389,3E80269,4,12,17039.1,1256:55:40,,,100,220100,,,,20260102134546,011F$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,0,222,2571.7,-74.119491,4.619931,20260102134615,732,101,1389,3E8026A,4,12,17039.2,1256:56:10,,,100,220100,,,,20260102134619,120$
+RESP:GTSTT,500700,868574042913991,,21,0,0,222,2571.7,-74.119491,4.619931,20260102134627,732,101,1389,3E8026A,6,210100,12,20260102134630,121$,,,,,,,,,,
+RESP:GTSTT,500700,868574042913991,,22,0,0,222,2571.7,-74.119491,4.619931,20260102134651,732,101,1389,3E8026A,6,220100,12,20260102134653,122$,,,,,,,,,,
+RESP:GTFRI,500700,868574042913991,,,10,1,1,24.9,223,2577.5,-74.120311,4.619005,20260102134715,732,101,1389,3E80269,4,12,17039.4,1256:57:10,,,100,220100,,,,20260102134719,123$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,0,223,2576.5,-74.122337,4.616642,20260102134815,732,101,1389,3E87CD1,4,12,17039.7,1256:58:10,,,100,220100,,,,20260102134819,124$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,22.8,246,2575.2,-74.122756,4.616376,20260102134833,732,101,1389,3E87CD1,4,12,17039.7,1256:58:25,,,100,220100,,,,20260102134834,125$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,14.2,194,2574.3,-74.12305,4.616074,20260102134845,732,101,1389,3E87CD1,4,12,17039.8,1256:58:40,,,100,220100,,,,20260102134846,126$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,12,161,2576,-74.122647,4.614961,20260102134915,732,101,1389,3E87CD1,4,12,17039.9,1256:59:10,,,100,220100,,,,20260102134919,127$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,16.7,161,2573.2,-74.121649,4.612291,20260102135015,732,101,1389,3E8E241,4,12,17040.3,1257:00:10,,,100,220100,,,,20260102135019,128$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,10.7,210,2575.6,-74.12167,4.61205,20260102135027,732,101,1389,3E8E241,4,12,17040.3,1257:00:20,,,100,220100,,,,20260102135028,129$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,26.5,249,2575.9,-74.123673,4.611271,20260102135115,732,101,1389,3E8E241,4,12,17040.5,1257:01:10,,,100,220100,,,,20260102135119,012A$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,17.3,181,2578.1,-74.124348,4.6108,20260102135142,732,101,1389,3E8E241,4,12,17040.6,1257:01:35,,,100,220100,,,,20260102135143,012B$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,28.8,153,2575.3,-74.123447,4.60884,20260102135215,732,101,1389,3E8E242,4,12,17040.9,1257:02:10,,,100,220100,,,,20260102135219,012C$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,13.3,199,2576.8,-74.123277,4.608224,20260102135230,732,101,1389,3E8E242,4,12,17040.9,1257:02:25,,,100,220100,,,,20260102135231,012D$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,21.1,227,2579,-74.125246,4.60633,20260102135315,732,101,1389,3E8E242,4,12,17041.2,1257:03:10,,,100,220100,,,,20260102135319,012E$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,16.3,277,2580.4,-74.125683,4.606088,20260102135348,732,101,1389,3E8E242,4,12,17041.3,1257:03:40,,,100,220100,,,,20260102135349,012F$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,23.6,316,2581.3,-74.126479,4.606936,20260102135415,732,101,1389,3E80A11,4,12,17041.4,1257:04:10,,,100,220100,,,,20260102135419,130$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,11.7,335,2581.1,-74.126711,4.607245,20260102135424,732,101,1389,3E86501,4,12,17041.5,1257:04:15,,,100,220100,,,,20260102135425,131$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,19.3,33,2580.7,-74.126558,4.607422,20260102135430,732,101,1389,3E86501,4,12,17041.5,1257:04:25,,,100,220100,,,,20260102135431,132$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,14.7,338,2578.2,-74.126318,4.607937,20260102135454,732,101,1389,3E8E242,4,12,17041.5,1257:04:45,,,100,220100,,,,20260102135455,133$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,20.8,327,2570,-74.127064,4.608747,20260102135515,732,101,1389,3E86501,4,12,17041.7,1257:05:10,,,100,220100,,,,20260102135519,134$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,13.9,18,2571.6,-74.127329,4.609622,20260102135536,732,101,1389,3E8E243,4,12,17041.8,1257:05:30,,,100,220100,,,,20260102135537,135$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,22.5,64,2571.2,-74.127063,4.609732,20260102135542,732,101,1389,3E8E243,4,12,17041.8,1257:05:35,,,100,220100,,,,20260102135543,136$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,6.9,69,2576.3,-74.125415,4.610461,20260102135615,732,101,1389,3E8E241,4,12,17042,1257:06:10,,,100,220100,,,,20260102135619,137$
+RESP:GTIGF,500700,868574042913991,,742,0,0.2,69,2576.6,-74.125389,4.610481,20260102135621,732,101,1389,3E8E241,6,120000,12,1257:06:17,17042,20260102135622,138$,,,,,,,,
+RESP:GTSTT,500700,868574042913991,,12,0,0.2,69,2576.6,-74.125389,4.610481,20260102135621,732,101,1389,3E8E241,6,120000,12,20260102135622,139$,,,,,,,,,,
+RESP:GTIGL,500700,868574042913991,,,0,1,1,0,69,2576.6,-74.125389,4.610481,20260102135626,732,101,1389,3E8E241,4,12,17042,20260102135627,013A$,,,,,,,,
+RESP:GTFRI,500700,868574042913991,,,10,1,1,0,69,2576.6,-74.125389,4.610481,20260102135626,732,101,1389,3E8E241,4,12,17042,1257:06:17,,,100,120000,,,,20260102135627,013B$
+RESP:GTSTT,500700,868574042913991,,11,0,0,69,2576.6,-74.125389,4.610481,20260102135626,732,101,1389,3E8E241,6,110000,12,20260102135653,013C$,,,,,,,,,,
+RESP:GTIGN,500700,868574042913991,,1648,0,0,69,2576.6,-74.125389,4.610481,20260102135626,732,101,1389,3E8E241,6,220100,12,1257:06:17,17042,20260102142350,013D$,,,,,,,,
+RESP:GTSTT,500700,868574042913991,,22,0,0,69,2576.6,-74.125389,4.610481,20260102135626,732,101,1389,3E8E241,6,220100,12,20260102142350,013E$,,,,,,,,,,
+RESP:GTIGL,500700,868574042913991,,,1,1,1,16.3,54,2584.7,-74.125215,4.610606,20260102142357,732,101,1389,3E8E241,4,12,17042.1,20260102142358,013F$,,,,,,,,
+RESP:GTFRI,500700,868574042913991,,,10,1,1,16.3,54,2584.7,-74.125215,4.610606,20260102142357,732,101,1389,3E8E241,4,12,17042.1,1257:06:22,,,100,220100,,,,20260102142358,140$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,18.6,133,2580.4,-74.12431,4.610762,20260102142418,732,101,1389,3E8E241,4,12,17042.2,1257:06:42,,,100,220100,,,,20260102142419,141$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,29.7,154,2582.4,-74.123379,4.608774,20260102142451,732,101,1389,3E8E241,4,12,17042.4,1257:07:17,,,100,220100,,,,20260102142454,142$
+RESP:GTFRI,500700,868574042913991,,,11,1,1,15.7,84,2580.5,-74.122961,4.608352,20260102142509,732,101,1389,3E8E241,4,12,17042.5,1257:07:37,,,100,220100,,,,20260102142510,143$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,15.6,63,2575.6,-74.121066,4.609252,20260102142551,732,101,1389,3E88B2E,4,12,17042.7,1257:08:17,,,100,220100,,,,20260102142554,144$
+RESP:GTSTT,500700,868574042913991,,21,0,0,65,2578.7,-74.120518,4.609488,20260102142636,732,101,1389,3E88B2E,6,210100,12,20260102142638,145$,,,,,,,,,,
