Message,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTFRI,500700,868574042913991,,,10,1,1,0,109,2592.7,-74.185009,4.591708,20260201112126,732,101,138A,60E59E9,4,10,18837.1,1378:17:29,,,100,110000,,,,20260201112354,4AC3$
+RESP:GTFRI,500700,868574042913991,,,10,1,1,0,109,2592.7,-74.185009,4.591708,20260201122132,732,101,138A,60E59E9,4,12,18837.1,1378:17:29,,,100,110000,,,,20260201122404,4AC4$
+RESP:GTPDP,500700,868574042913991,,20260201131218,4AC5$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTFRI,500700,868574042913991,,,10,1,1,0,109,2592.7,-74.185009,4.591708,20260201132146,732,101,138A,60E59E9,4,12,18837.1,1378:17:29,,,100,110000,,,,20260201132414,4AC6$
+RESP:GTPDP,500700,868574042913991,,20260201135416,4AC7$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTFRI,500700,868574042913991,,,10,1,1,0,109,2592.7,-74.185009,4.591708,20260201142152,732,101,138A,60E59E9,4,12,18837.1,1378:17:29,,,100,110000,,,,20260201142423,4AC8$
+RESP:GTPDP,500700,868574042913991,,20260201145428,4AC9$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTFRI,500700,868574042913991,,,10,1,1,0,109,2592.7,-74.185009,4.591708,20260201152205,732,101,138A,60E59E9,4,12,18837.1,1378:17:29,,,100,110000,,,,20260201152433,4ACA$
+RESP:GTPDP,500700,868574042913991,,20260201155436,4ACB$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTFRI,500700,868574042913991,,,10,1,1,0,109,2592.7,-74.185009,4.591708,20260201162210,732,101,138A,60E59E9,4,12,18837.1,1378:17:29,,,100,110000,,,,20260201162442,4ACC$
+RESP:GTPDP,500700,868574042913991,,20260201165446,4ACD$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTFRI,500700,868574042913991,,,10,1,1,0,109,2592.7,-74.185009,4.591708,20260201172224,732,101,138A,60E59E9,4,12,18837.1,1378:17:29,,,100,110000,,,,20260201172452,4ACE$
+RESP:GTPDP,500700,868574042913991,,20260201175455,4ACF$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTFRI,500700,868574042913991,,,10,1,1,0,109,2592.7,-74.185009,4.591708,20260201182230,732,101,138A,60E59E9,4,12,18837.1,1378:17:29,,,100,110000,,,,20260201182502,4AD0$
+RESP:GTPDP,500700,868574042913991,,20260201185505,4AD1$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTFRI,500700,868574042913991,,,10,1,1,0,109,2592.7,-74.185009,4.591708,20260201192246,732,101,138A,60E59E9,4,12,18837.1,1378:17:29,,,100,110000,,,,20260201192511,4AD2$
+RESP:GTPDP,500700,868574042913991,,20260201195514,4AD3$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTFRI,500700,868574042913991,,,10,1,1,0,109,2592.7,-74.185009,4.591708,20260201202250,732,101,138A,60E59E9,4,12,18837.1,1378:17:29,,,100,110000,,,,20260201202521,4AD4$
+RESP:GTPDP,500700,868574042913991,,20260201205524,4AD5$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTFRI,500700,868574042913991,,,10,1,1,0,109,2592.7,-74.185009,4.591708,20260201212304,732,101,138A,60E59E9,4,12,18837.1,1378:17:29,,,100,110000,,,,20260201212531,4AD6$
+RESP:GTPDP,500700,868574042913991,,20260201215533,4AD7$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTFRI,500700,868574042913991,,,10,1,1,0,109,2592.7,-74.185009,4.591708,20260201222309,732,101,138A,60E59E9,4,12,18837.1,1378:17:29,,,100,110000,,,,20260201222540,4AD8$
+RESP:GTPDP,500700,868574042913991,,20260201225543,4AD9$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTFRI,500700,868574042913991,,,10,1,1,0,109,2592.7,-74.185009,4.591708,20260201232323,732,101,138A,60E59E9,4,12,18837.1,1378:17:29,,,100,110000,,,,20260201232550,4ADA$
+RESP:GTPDP,500700,868574042913991,,20260201235554,4ADB$,,,,,,,,,,,,,,,,,,,,,,,,,
