GroupName,UnitName,StartTime,MovingTimeSecs,MilesDriven,MaxSpeed,StopTime,textbox43,StopLengthSecs,ContactName,textbox28,textbox29,textbox30,textbox32,MovingTimeSecs_1,MilesDriven_1,MaxSpeed_1,StopLengthSecs_1
,Unidad: FSQ694,19/06/2026 12:46 p.m.,00h:02m:00s,"0,71",14,19/06/2026 12:48:3.m.,Ralenti,00h:00m:59s,"Cl80 92-93, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,19/06/2026 12:49 p.m.,00h:01m:01s,"0,23",10,19/06/2026 12:50:3.m.,Ralenti,00h:01m:00s,"Cl80 94-79, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,19/06/2026 12:51 p.m.,00h:01m:00s,"0,97",27,19/06/2026 12:52:3.m.,Ralenti,00h:01m:00s,"Cl80 102-18, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,19/06/2026 12:53 p.m.,00h:04m:00s,"2,00",29,19/06/2026 12:57:3.m.,Ralenti,00h:00m:20s,"Cl80-4, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,19/06/2026 12:57 p.m.,00h:11m:40s,"3,78",28,19/06/2026 1:09:3.m.,Ralenti,00h:00m:13s,"Kr129 138a-37, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,19/06/2026 1:09 p.m.,00h:02m:47s,"0,76",6,19/06/2026 1:12:3.m.,Ralenti,00h:00m:02s,"Kr136a 143-96, Bogota, Cundinamarca, Colombia",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,19/06/2026 1:12 p.m.,00h:06m:58s,"1,17",11,19/06/2026 1:19:3.m.,Ralenti/Ign Apagada,44h:01m:32s,"Cra. 145 #145 - 10, Bogotá, Colombia",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,21/06/2026 9:18 a.m.,00h:00m:00s,"0,00",0,21/06/2026 9:18:3.m.,Denido/Ralenti,21h:01m:21s,"Cra. 145 #145 - 10, Bogotá, Colombia",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 6:03 a.m.,00h:00m:00s,"0,00",0,22/06/2026 6:03:4.m.,Denido/Ralenti,00h:22m:36s,"Cra. 145 #145 - 10, Bogotá, Colombia",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 6:27 a.m.,00h:03m:24s,"0,43",7,22/06/2026 6:30:4.m.,Ralenti,00h:00m:10s,"Cl143b 145-27, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 6:30 a.m.,00h:04m:50s,"1,03",11,22/06/2026 6:35:4.m.,Ralenti/Ign Apagada,00h:16m:09s,"Calle 142 # 145B-2, Bogotá, Cundinamarca, Colombia",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 6:51 a.m.,00h:00m:00s,"0,00",0,22/06/2026 6:51:4.m.,Denido/Ralenti,00h:00m:00s,"Calle 142 # 145B-2, Bogotá, Cundinamarca, Colombia",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 6:52 a.m.,00h:02m:14s,"0,55",12,22/06/2026 6:54:5.m.,Ignición Apagada,00h:25m:57s,"Cl138 149c-32, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 7:20 a.m.,00h:00m:00s,"0,00",0,22/06/2026 7:20:5.m.,Denido/Ralenti,00h:02m:01s,"Cl138 149c-32, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 7:23 a.m.,00h:02m:00s,"0,84",22,22/06/2026 7:25:5.m.,Ralenti,00h:04m:00s,"Calle 138 #157-2 a 157-98, Bogotá, Bogotá, Colombia",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 7:29 a.m.,00h:05m:00s,"1,24",9,22/06/2026 7:34:5.m.,Ralenti,00h:06m:00s,"Cl132d 15a-6, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 7:40 a.m.,00h:01m:00s,"0,40",12,22/06/2026 7:41:5.m.,Ralenti,00h:02m:00s,"Cl132d 151a-5, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 7:43 a.m.,00h:02m:00s,"1,16",17,22/06/2026 7:45:5.m.,Ralenti,00h:00m:15s,"Cl132d 129-29, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 7:46 a.m.,00h:06m:45s,"1,92",14,22/06/2026 7:52:5.m.,Ralenti,00h:00m:59s,"Cl132 106-34, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 7:53 a.m.,00h:11m:01s,"5,57",29,22/06/2026 8:04:5.m.,Ralenti,00h:02m:00s,"Cl80 77-90, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 8:06 a.m.,00h:04m:00s,"1,77",21,22/06/2026 8:10:5.m.,Ralenti,00h:00m:36s,"Via Principal-58, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 8:11 a.m.,00h:07m:24s,"1,66",19,22/06/2026 8:18:5.m.,Ralenti,00h:06m:27s,"Carrera 68B # 94A-1 a 94A-99, Bogotá, Cundinamarca, Colombia",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 8:25 a.m.,00h:04m:33s,"1,67",24,22/06/2026 8:29:5.m.,Ralenti,00h:00m:59s,"Cl80 69t-75, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 8:30 a.m.,00h:09m:01s,"5,66",29,22/06/2026 8:39:5.m.,Ralenti,00h:01m:00s,"Kr104 128c, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 8:40 a.m.,00h:01m:00s,"0,69",22,22/06/2026 8:41:5.m.,Ralenti,00h:01m:00s,"Kr104-18, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 8:42 a.m.,00h:02m:00s,"0,56",28,22/06/2026 8:44:5.m.,Ralenti,00h:02m:00s,"Kr104 137, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 8:46 a.m.,00h:01m:00s,"0,61",21,22/06/2026 8:47:5.m.,Ralenti,00h:01m:00s,"Kr104 141b, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 8:48 a.m.,00h:01m:00s,"0,08",9,22/06/2026 8:49:5.m.,Ralenti,00h:00m:39s,"Kr104 142-61, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 8:50 a.m.,00h:14m:06s,"3,83",25,22/06/2026 9:04:4.m.,Ignición Apagada,04h:33m:51s,"Kr145 145-32, Bogota, Cundinamarca, Colombia",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 1:38 p.m.,00h:00m:00s,"0,00",0,22/06/2026 1:38:3.m.,Denido/Ralenti,00h:07m:17s,"Kr145 145-32, Bogota, Cundinamarca, Colombia",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 1:46 p.m.,00h:10m:43s,"3,72",28,22/06/2026 1:57:3.m.,Ralenti,00h:01m:00s,"Av Suba 99-63, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 1:58 p.m.,00h:06m:00s,"4,30",32,22/06/2026 2:04:3.m.,Ralenti,00h:01m:00s,"Av Suba 127-94, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 2:05 p.m.,00h:01m:00s,"0,76",27,22/06/2026 2:06:3.m.,Ralenti,00h:01m:00s,"Av Suba 120-23, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 2:07 p.m.,00h:01m:00s,"0,87",29,22/06/2026 2:08:3.m.,Ralenti,00h:00m:19s,"Av Suba 115-31, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 2:08 p.m.,00h:02m:41s,"1,05",22,22/06/2026 2:11:3.m.,Ralenti,00h:00m:59s,"Kr70 98-31, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 2:12 p.m.,00h:04m:01s,"0,95",11,22/06/2026 2:16:3.m.,Ralenti/Ign Apagada,01h:04m:36s,"Kr68b 93a-65, Bogota, Cundinamarca, COLOMBIA",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 3:19 p.m.,00h:00m:00s,"0,00",0,22/06/2026 3:19:3.m.,Denido/Ralenti,00h:08m:32s,"Kr68b 93a-65, Bogota, Cundinamarca, COLOMBIA",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 3:26 p.m.,00h:00m:00s,"0,00",0,22/06/2026 3:26:4.m.,Denido/Ralenti,00h:09m:21s,"Cl94a 68b-5, Bogota, Cundinamarca, Colombia",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 3:37 p.m.,00h:04m:38s,"1,34",20,22/06/2026 3:41:4.m.,Ralenti,00h:01m:00s,"Kr70 102a-23, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 3:42 p.m.,00h:03m:00s,"1,95",27,22/06/2026 3:45:4.m.,Ralenti,00h:02m:01s,"Av Suba-12, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 3:47 p.m.,00h:08m:00s,"4,44",32,22/06/2026 3:55:4.m.,Ralenti,00h:01m:00s,"Av Suba 97-43, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 3:56 p.m.,00h:02m:00s,"0,72",16,22/06/2026 3:58:4.m.,Ralenti,00h:01m:00s,"Av Suba 104-14, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 3:59 p.m.,00h:01m:00s,"0,69",22,22/06/2026 4:00:4.m.,Ralenti,00h:01m:00s,"Av Suba-47, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 4:01 p.m.,00h:05m:00s,"1,80",14,22/06/2026 4:06:4.m.,Ralenti,00h:00m:48s,"Tr127 139abis-13, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 4:07 p.m.,00h:06m:12s,"1,59",14,22/06/2026 4:13:4.m.,Ralenti,00h:03m:00s,"Cl138 149c-32, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 4:16 p.m.,00h:03m:00s,"0,82",11,22/06/2026 4:19:4.m.,Ralenti,00h:07m:49s,"Cl138 157-33, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 4:27 p.m.,00h:04m:11s,"1,24",17,22/06/2026 4:31:4.m.,Ralenti,00h:13m:00s,"Kr154b 132-29, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 4:44 p.m.,00h:01m:00s,"0,42",6,22/06/2026 4:45:4.m.,Ralenti,00h:00m:59s,"Cl132d 151a-5, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 4:46 p.m.,00h:01m:01s,"0,43",11,22/06/2026 4:47:4.m.,Ralenti,00h:00m:53s,"Kr147a 132b-83, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 4:48 p.m.,00h:08m:07s,"1,96",18,22/06/2026 4:56:4.m.,Ralenti,00h:00m:14s,"Kr136a 143c-55, Bogota, Cundinamarca",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 4:56 p.m.,00h:03m:46s,"0,98",7,22/06/2026 5:00:4.m.,Ralenti,00h:01m:10s,"Kr145 145-75, Bogota, Cundinamarca, Colombia",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: FSQ694,22/06/2026 5:01 p.m.,00h:03m:50s,"0,13",6,22/06/2026 5:05:4.m.,Ralenti/Ign Apagada,13h:04m:09s,"Cra. 145 #145 - 10, Bogotá, Colombia",03h:46m:17s,"82,99",45,103h:40m:43s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,18/06/2026 7:00 p.m.,00h:00m:00s,"0,00",0,19/06/2026 6:46:5.m.,Denido/Ralenti,11h:46m:53s,"Kr5l 49s-53, Bogota, Cundinamarca, Colombia",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 6:47 a.m.,00h:10m:43s,"3,20",24,19/06/2026 6:57:5.m.,Ralenti,00h:00m:37s,"Dg39s 3e-64, Bogota, Cundinamarca",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 6:58 a.m.,00h:09m:24s,"2,53",16,19/06/2026 7:07:5.m.,Ralenti,00h:01m:00s,"Kr3e 20as-44, Bogota, Cundinamarca",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 7:08 a.m.,00h:13m:00s,"4,31",21,19/06/2026 7:21:5.m.,Ralenti,00h:00m:25s,"Carrera 3AE # 4B-1, Bogotá, Cundinamarca, Colombia",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 7:22 a.m.,00h:01m:35s,"0,23",9,19/06/2026 7:23:5.m.,Ralenti,00h:01m:00s,"Calle 6B # 3E-2 a 3E-100, Bogotá, Cundinamarca, Colombia",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 7:24 a.m.,00h:12m:57s,"5,10",27,19/06/2026 7:37:5.m.,Ignición Apagada,00h:33m:28s,"Cl33 6-77, Bogota, Cundinamarca, Colombia",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 8:11 a.m.,00h:00m:00s,"0,00",0,19/06/2026 8:11:1.m.,Denido/Ralenti,00h:00m:00s,"Cl33 6-77, Bogota, Cundinamarca, Colombia",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 8:11 a.m.,00h:08m:30s,"3,81",22,19/06/2026 8:20:2.m.,Ralenti,00h:05m:00s,"Cl26 31-29, Bogota, Cundinamarca",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 8:25 a.m.,00h:10m:00s,"7,53",34,19/06/2026 8:35:2.m.,Ralenti,00h:00m:59s,"Av Ciudad De Cali 26-30, Bogota, Cundinamarca",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 8:36 a.m.,00h:02m:01s,"0,64",12,19/06/2026 8:38:2.m.,Ralenti,00h:02m:27s,"Cl63 85-38, Bogota, Cundinamarca",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 8:40 a.m.,00h:01m:33s,"1,11",7,19/06/2026 8:42:2.m.,Ralenti,00h:01m:22s,"Via Principal-20, Bogota, Cundinamarca",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 8:43 a.m.,00h:01m:37s,"0,63",14,19/06/2026 8:45:1.m.,Ralenti,00h:01m:00s,"Transversal 93 # 65A-2 a 65A-100, Bogotá, Cundinamarca, Colombia",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 8:46 a.m.,00h:01m:01s,"0,10",8,19/06/2026 8:47:2.m.,Ralenti,00h:01m:00s,"Tr93 65a-96, Bogota, Cundinamarca",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 8:48 a.m.,00h:02m:00s,"1,38",30,19/06/2026 8:50:2.m.,Ralenti,00h:01m:00s,"Cl72 100a-87, Bogota, Cundinamarca",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 8:51 a.m.,00h:00m:44s,"0,06",4,19/06/2026 8:52:0.m.,Ignición Apagada,00h:05m:05s,"Kr101 72-54, Bogota, Cundinamarca",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 8:57 a.m.,00h:00m:00s,"0,00",0,19/06/2026 8:57:0.m.,Denido/Ralenti,00h:00m:00s,"Kr101 72-54, Bogota, Cundinamarca",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 8:57 a.m.,00h:05m:35s,"0,97",15,19/06/2026 9:03:1.m.,Ralenti,00h:02m:00s,"Kr104 77c-21, Bogota, Cundinamarca",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 9:05 a.m.,00h:01m:00s,"0,19",17,19/06/2026 9:06:1.m.,Ralenti,00h:01m:00s,"Kr104 78f-5, Bogota, Cundinamarca",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 9:07 a.m.,00h:04m:00s,"1,54",27,19/06/2026 9:11:1.m.,Ralenti/Ign Apagada,00h:01m:10s,"Carrera 100A # 80A-2 a 80A-100, Bogotá, Cundinamarca, Colombia",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 9:12 a.m.,00h:00m:00s,"0,00",0,19/06/2026 9:12:2.m.,Denido/Ralenti,00h:06m:30s,"Carrera 100A # 80A-2 a 80A-100, Bogotá, Cundinamarca, Colombia",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 9:18 a.m.,00h:00m:00s,"0,00",0,19/06/2026 9:18:5.m.,Denido/Ralenti,00h:10m:31s,"Carrera 100A # 80A-2 a 80A-100, Bogotá, Cundinamarca, Colombia",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 9:29 a.m.,00h:00m:00s,"0,00",0,19/06/2026 9:30:1.m.,Denido/Ralenti,00h:33m:50s,"Carrera 100A # 80A-2 a 80A-100, Bogotá, Cundinamarca, Colombia",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 10:04 a.m.,00h:00m:00s,"0,00",0,19/06/2026 10:04:0.m.,Denido/Ralenti,00h:00m:00s,"Carrera 100A # 80A-2 a 80A-100, Bogotá, Cundinamarca, Colombia",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 10:04 a.m.,00h:01m:48s,"0,50",13,19/06/2026 10:06:0.m.,Ralenti,00h:01m:00s,"Cl82 94l-69, Bogota, Cundinamarca",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 10:07 a.m.,00h:08m:00s,"2,61",29,19/06/2026 10:15:0.m.,Ralenti,00h:00m:49s,"Cl127b 89-75, Bogota, Cundinamarca",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
,Unidad: KYR910,19/06/2026 10:15 a.m.,00h:01m:10s,"0,56",14,19/06/2026 10:17:0.m.,Ralenti,00h:01m:01s,"Br. SAN JORGE-CL 127 - KR 87A, Bogotá, Colombia",07h:59m:32s,"171,15",34,97h:52m:28s,19h:54m:09s,"456,97",45,289h:12m:35s
