GroupName,UnitName,StartTime,MovingTimeSecs,MilesDriven,MaxSpeed,StopTime,textbox43,StopLengthSecs,ContactName,textbox28,textbox29,textbox30,textbox32,MovingTimeSecs_1,MilesDriven_1,MaxSpeed_1,StopLengthSecs_1
,Unidad: FSQ694,20/04/2026 6:37 a.m.,00h:01m:01s,"0,72",30,20/04/2026 6:38:4.m.,Ralenti,00h:01m:00s,"Av Suba 104-44, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 6:39 a.m.,00h:02m:00s,"1,09",29,20/04/2026 6:41:4.m.,Ralenti,00h:00m:17s,"Retorno Al Oriente-26, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 6:41 a.m.,00h:06m:43s,"2,27",17,20/04/2026 6:48:4.m.,Ralenti,00h:01m:00s,"Cl139 140b-30, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 6:49 a.m.,00h:02m:02s,"0,77",14,20/04/2026 6:51:4.m.,Ignición Apagada,00h:22m:21s,"Cl138 149c-32, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 7:14 a.m.,00h:00m:00s,"0,00",0,20/04/2026 7:14:0.m.,Denido/Ralenti,00h:01m:00s,"Cl138 149c-32, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 7:16 a.m.,00h:02m:59s,"0,84",9,20/04/2026 7:19:0.m.,Ralenti,00h:03m:47s,"Cl138 157-41, Bogota, Cundinamarca, Colombia",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 7:22 a.m.,00h:04m:14s,"1,21",14,20/04/2026 7:27:0.m.,Ralenti,00h:06m:00s,"Kr154b 132-29, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 7:33 a.m.,00h:05m:00s,"1,59",21,20/04/2026 7:38:0.m.,Ralenti,00h:00m:59s,"Cl132d 129-12, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 7:39 a.m.,00h:08m:01s,"1,88",11,20/04/2026 7:47:0.m.,Ralenti,00h:00m:59s,"Cl132 106-34, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 7:48 a.m.,00h:04m:01s,"2,17",29,20/04/2026 7:52:0.m.,Ralenti,00h:00m:59s,"Cl127 93-28, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 7:53 a.m.,00h:02m:01s,"0,39",9,20/04/2026 7:55:0.m.,Ralenti,00h:01m:00s,"Cl127 91-43, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 7:56 a.m.,00h:01m:00s,"0,79",34,20/04/2026 7:57:0.m.,Ralenti,00h:01m:00s,"Av Ciudad De Cali 90a-47, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 7:58 a.m.,00h:00m:59s,"0,61",24,20/04/2026 7:59:0.m.,Ralenti,00h:01m:01s,"Av Ciudad De Cali 84a-91, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 8:00 a.m.,00h:04m:00s,"1,50",24,20/04/2026 8:04:0.m.,Ralenti,00h:00m:59s,"Cl80 78a-34, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 8:05 a.m.,00h:01m:01s,"0,18",8,20/04/2026 8:06:0.m.,Ralenti,00h:01m:00s,"Cl80 77-61, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 8:07 a.m.,00h:01m:00s,"0,14",6,20/04/2026 8:08:0.m.,Ralenti,00h:01m:00s,"Cl80 76-52, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 8:09 a.m.,00h:09m:00s,"3,20",29,20/04/2026 8:18:0.m.,Ralenti,00h:12m:59s,"Cl94a 68b-12, Bogota, Cundinamarca, Colombia",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 8:31 a.m.,00h:01m:01s,"0,16",3,20/04/2026 8:32:0.m.,Ralenti,00h:00m:16s,"Cl95 68-18, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 8:32 a.m.,00h:03m:44s,"1,51",25,20/04/2026 8:36:0.m.,Ralenti,00h:00m:59s,"Cl80 69t-69, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 8:37 a.m.,00h:03m:01s,"1,53",30,20/04/2026 8:40:0.m.,Ralenti,00h:01m:00s,"Av Boyaca 75-47, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 8:41 a.m.,00h:02m:54s,"1,05",21,20/04/2026 8:43:5.m.,Ignición Apagada,02h:12m:12s,"Cl73 74a-70, Bogota, Cundinamarca, Colombia",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 10:56 a.m.,00h:00m:00s,"0,00",0,20/04/2026 10:56:1.m.,Denido/Ralenti,00h:00m:52s,"Cl73 74a-70, Bogota, Cundinamarca, Colombia",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 10:58 a.m.,00h:02m:08s,"0,66",11,20/04/2026 11:00:1.m.,Ralenti,00h:01m:00s,"Cl75 72-40, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 11:01 a.m.,00h:00m:59s,"0,31",14,20/04/2026 11:02:1.m.,Ralenti,00h:01m:01s,"Cl75 70e-42, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 11:03 a.m.,00h:06m:39s,"3,04",25,20/04/2026 11:09:5.m.,Ignición Apagada,02h:44m:17s,"Cl75a 62-52, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 1:54 p.m.,00h:00m:00s,"0,00",0,20/04/2026 1:54:0.m.,Denido/Ralenti,00h:14m:22s,"Cl75a 62-52, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 2:09 p.m.,00h:05m:38s,"2,12",19,20/04/2026 2:15:0.m.,Ralenti,00h:01m:00s,"Cl80 69, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 2:16 p.m.,00h:04m:00s,"1,61",21,20/04/2026 2:20:0.m.,Ralenti,00h:01m:00s,"Cl80 75-50, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 2:21 p.m.,00h:11m:00s,"5,04",34,20/04/2026 2:32:0.m.,Ralenti,00h:00m:21s,"Cl80-18, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 2:32 p.m.,00h:15m:39s,"4,80",23,20/04/2026 2:48:0.m.,Ralenti,00h:01m:59s,"Calle 132D # 159-1 a 159-99, Bogotá, Cundinamarca, Colombia",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 2:50 p.m.,00h:07m:01s,"3,01",24,20/04/2026 2:57:0.m.,Ralenti,00h:01m:59s,"Cl80 114-4, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 2:59 p.m.,00h:03m:01s,"1,72",29,20/04/2026 3:02:0.m.,Ralenti,00h:01m:00s,"Cl80 102-71, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 3:03 p.m.,00h:02m:00s,"0,82",7,20/04/2026 3:05:0.m.,Ralenti,00h:01m:00s,"Cl80 94-37, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 3:06 p.m.,00h:02m:00s,"1,29",29,20/04/2026 3:08:0.m.,Ralenti,00h:00m:59s,"Cl80 82-23, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 3:09 p.m.,00h:01m:01s,"0,63",34,20/04/2026 3:10:0.m.,Ralenti,00h:01m:00s,"Cl80 76-41, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 3:11 p.m.,00h:03m:00s,"1,61",26,20/04/2026 3:14:0.m.,Ralenti,00h:00m:38s,"Av Boyaca 81b-84, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 3:14 p.m.,00h:05m:22s,"1,51",18,20/04/2026 3:20:0.m.,Ralenti,00h:08m:00s,"Calle 94a #68b-2 a 68b-98, Bogotá, Bogotá, Colombia",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 3:28 p.m.,00h:01m:00s,"0,02",3,20/04/2026 3:29:0.m.,Ralenti,00h:05m:36s,"Calle 94A # 68B-1 a 68B-99, Bogotá, Cundinamarca, Colombia",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 3:34 p.m.,00h:01m:24s,"0,06",3,20/04/2026 3:36:0.m.,Ralenti,00h:05m:51s,"Carrera 68B # 94A-1 a 94A-99, Bogotá, Cundinamarca, Colombia",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 3:41 p.m.,00h:08m:09s,"3,15",27,20/04/2026 3:50:0.m.,Ralenti,00h:01m:00s,"Av Suba 125-55, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 3:51 p.m.,00h:00m:59s,"0,35",9,20/04/2026 3:52:0.m.,Ralenti,00h:01m:00s,"Av Suba 127-84, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 3:53 p.m.,00h:08m:00s,"4,02",32,20/04/2026 4:01:0.m.,Ralenti,00h:03m:01s,"Av Suba 94a-93, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 4:04 p.m.,00h:02m:00s,"0,89",16,20/04/2026 4:06:0.m.,Ralenti,00h:01m:00s,"Av Suba 104-20, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 4:07 p.m.,00h:12m:00s,"4,09",18,20/04/2026 4:19:0.m.,Ralenti,00h:01m:59s,"Cl138 149c-32, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 4:21 p.m.,00h:03m:01s,"0,84",11,20/04/2026 4:24:0.m.,Ralenti,00h:11m:59s,"Cl138 157-41, Bogota, Cundinamarca, Colombia",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 4:36 p.m.,00h:04m:01s,"1,22",13,20/04/2026 4:40:0.m.,Ralenti,00h:07m:00s,"Cl132d 154b-35, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 4:47 p.m.,00h:14m:00s,"3,85",17,20/04/2026 5:01:0.m.,Ralenti,00h:00m:12s,"Kr145 145a-4, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 5:01 p.m.,00h:01m:48s,"0,08",6,20/04/2026 5:03:0.m.,Ralenti/Ign Apagada,00h:48m:31s,"Kr145 145-20, Bogota, Cundinamarca, Colombia",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,20/04/2026 5:49 p.m.,00h:00m:00s,"0,00",0,20/04/2026 5:49:4.m.,Denido/Ralenti,10h:35m:23s,"Kr145 145-20, Bogota, Cundinamarca, Colombia",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 4:25 a.m.,00h:00m:00s,"0,00",0,21/04/2026 4:25:1.m.,Denido/Ralenti,00h:06m:43s,"Kr145 145-20, Bogota, Cundinamarca, Colombia",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 4:32 a.m.,00h:01m:16s,"0,05",3,21/04/2026 4:34:1.m.,Ralenti,00h:05m:01s,"Kr145 145-32, Bogota, Cundinamarca, Colombia",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 4:39 a.m.,00h:08m:00s,"2,54",14,21/04/2026 4:47:1.m.,Ralenti,00h:06m:00s,"Cl138 154a-43, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 4:53 a.m.,00h:03m:00s,"1,01",7,21/04/2026 4:56:1.m.,Ralenti,00h:07m:00s,"Carrera 159 # 132A-1 a 132A-99, Bogotá, Cundinamarca, Colombia",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 5:03 a.m.,00h:01m:00s,"0,32",14,21/04/2026 5:04:1.m.,Ralenti,00h:02m:58s,"Cl132d 156a-8, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 5:07 a.m.,00h:01m:02s,"0,27",4,21/04/2026 5:08:1.m.,Ralenti,00h:01m:00s,"Kr154 132bis-27, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 5:09 a.m.,00h:07m:59s,"3,51",27,21/04/2026 5:17:1.m.,Ralenti,00h:02m:01s,"Cl80 107-56, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 5:19 a.m.,00h:12m:00s,"6,68",34,21/04/2026 5:31:1.m.,Ralenti/Ign Apagada,00h:25m:55s,"Cl75a 62-52, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 5:55 a.m.,00h:00m:00s,"0,00",0,21/04/2026 5:56:1.m.,Denido/Ralenti,00h:00m:11s,"Cl75a 62-52, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 5:56 a.m.,00h:00m:00s,"0,00",0,21/04/2026 5:56:3.m.,Denido/Ralenti,00h:00m:00s,"Cl75a 62-52, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 5:57 a.m.,00h:00m:41s,"0,10",6,21/04/2026 5:58:3.m.,Ignición Apagada,00h:14m:47s,"Cl75b 61-96, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 6:13 a.m.,00h:00m:00s,"0,00",0,21/04/2026 6:13:2.m.,Denido/Ralenti,00h:00m:00s,"Cl75b 61-96, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 6:14 a.m.,00h:12m:00s,"4,22",25,21/04/2026 6:26:2.m.,Ralenti,00h:00m:30s,"Kr70 114a-29, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 6:26 a.m.,00h:01m:30s,"0,90",7,21/04/2026 6:28:2.m.,Ralenti,00h:01m:00s,"Av Suba 120-72, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 6:29 a.m.,00h:09m:00s,"5,47",39,21/04/2026 6:38:2.m.,Ralenti,00h:01m:00s,"Av Suba 101, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 6:39 a.m.,00h:07m:00s,"2,70",27,21/04/2026 6:46:2.m.,Ralenti,00h:00m:34s,"Tr127 139abis-64, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 6:46 a.m.,00h:02m:26s,"0,80",10,21/04/2026 6:49:2.m.,Ralenti,00h:00m:59s,"Cl139 140-96, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 6:50 a.m.,00h:01m:01s,"0,53",16,21/04/2026 6:51:2.m.,Ralenti,00h:01m:00s,"Cl139 148a-47, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 6:52 a.m.,00h:03m:37s,"0,29",7,21/04/2026 6:55:5.m.,Ignición Apagada,00h:30m:08s,"Cl138 149c-32, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 7:26 a.m.,00h:00m:00s,"0,00",0,21/04/2026 7:26:0.m.,Denido/Ralenti,00h:01m:00s,"Cl138 149c-32, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 7:28 a.m.,00h:02m:00s,"0,56",17,21/04/2026 7:30:0.m.,Ralenti,00h:00m:58s,"Cl138 153a-82, Bogota, Cundinamarca",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
,Unidad: FSQ694,21/04/2026 7:31 a.m.,00h:01m:02s,"0,27",14,21/04/2026 7:32:0.m.,Ralenti,00h:03m:38s,"Cl138 157-35, Bogota, Cundinamarca, Colombia",20h:51m:19s,"446,98",45,103h:24m:45s,53h:02m:32s,"1.348,78",49,323h:14m:26s
