,Server Time,Unit Time,Latitude,Longitude,Sequence #,Event Name
34,2026/03/10 15:47:13,2026/03/10 15:47:11,-12.117382049560549,-77.00599670410156,873,Motion
35,2026/03/10 15:46:43,2026/03/10 15:46:41,-12.117382049560549,-77.00599670410156,872,Motion
36,2026/03/10 15:46:13,2026/03/10 15:46:11,-12.117382049560549,-77.00599670410156,871,Motion
37,2026/03/10 15:45:43,2026/03/10 15:45:41,-12.117382049560549,-77.00599670410156,870,Motion
38,2026/03/10 15:45:13,2026/03/10 15:45:10,-12.117382049560549,-77.00599670410156,869,Motion
39,2026/03/10 15:44:43,2026/03/10 15:44:41,-12.117382049560549,-77.00599670410156,868,Motion
40,2026/03/10 15:44:13,2026/03/10 15:44:11,-12.117382049560549,-77.00599670410156,867,Motion
41,2026/03/10 15:43:43,2026/03/10 15:43:41,-12.117382049560549,-77.00599670410156,866,Motion
42,2026/03/10 15:43:13,2026/03/10 15:43:11,-12.117382049560549,-77.00599670410156,865,Motion
43,2026/03/10 15:42:43,2026/03/10 15:42:41,-12.117382049560549,-77.00599670410156,864,Motion
44,2026/03/10 15:42:13,2026/03/10 15:42:11,-12.117382049560549,-77.00599670410156,863,Motion
45,2026/03/10 15:41:43,2026/03/10 15:41:40,-12.117382049560549,-77.00599670410156,862,Motion
46,2026/03/10 15:41:13,2026/03/10 15:41:11,-12.117382049560549,-77.00599670410156,861,Motion
47,2026/03/10 15:40:43,2026/03/10 15:40:41,-12.117382049560549,-77.00599670410156,860,Motion
48,2026/03/10 15:40:13,2026/03/10 15:40:11,-12.117382049560549,-77.00599670410156,859,Motion
49,2026/03/10 15:39:43,2026/03/10 15:39:41,-12.117382049560549,-77.00599670410156,858,Motion
50,2026/03/10 15:39:13,2026/03/10 15:39:11,-12.117382049560549,-77.00599670410156,857,Motion
51,2026/03/10 15:38:42,2026/03/10 15:38:40,-12.117382049560549,-77.00599670410156,856,Motion
52,2026/03/10 15:38:13,2026/03/10 15:38:10,-12.117382049560549,-77.00599670410156,855,Motion
53,2026/03/10 15:37:43,2026/03/10 15:37:41,-12.117382049560549,-77.00599670410156,854,Motion
54,2026/03/10 15:37:13,2026/03/10 15:37:11,-12.117382049560549,-77.00599670410156,853,Motion
55,2026/03/10 15:36:43,2026/03/10 15:36:41,-12.117382049560549,-77.00599670410156,852,Motion
56,2026/03/10 15:36:13,2026/03/10 15:36:11,-12.117382049560549,-77.00599670410156,851,Motion
57,2026/03/10 15:35:43,2026/03/10 15:35:41,-12.117382049560549,-77.00599670410156,850,Motion
58,2026/03/10 15:35:12,2026/03/10 15:35:10,-12.117382049560549,-77.00599670410156,849,Motion
59,2026/03/10 15:34:43,2026/03/10 15:34:41,-12.117382049560549,-77.00599670410156,848,Motion
60,2026/03/10 15:34:13,2026/03/10 15:34:11,-12.117382049560549,-77.00599670410156,847,Motion
61,2026/03/10 15:33:43,2026/03/10 15:33:41,-12.117382049560549,-77.00599670410156,846,Motion
62,2026/03/10 15:33:13,2026/03/10 15:33:11,-12.117382049560549,-77.00599670410156,845,Motion
63,2026/03/10 15:32:43,2026/03/10 15:32:41,-12.117382049560549,-77.00599670410156,844,Motion
64,2026/03/10 15:32:13,2026/03/10 15:32:11,-12.117382049560549,-77.00599670410156,843,Motion
65,2026/03/10 15:31:43,2026/03/10 15:31:40,-12.117382049560549,-77.00599670410156,842,Motion
66,2026/03/10 15:31:13,2026/03/10 15:31:11,-12.117382049560549,-77.00599670410156,841,Motion
67,2026/03/10 15:30:43,2026/03/10 15:30:41,-12.117382049560549,-77.00599670410156,840,Motion
68,2026/03/10 15:30:13,2026/03/10 15:30:11,-12.117382049560549,-77.00599670410156,839,Motion
69,2026/03/10 15:29:43,2026/03/10 15:29:41,-12.117382049560549,-77.00599670410156,838,Motion
70,2026/03/10 15:29:13,2026/03/10 15:29:11,-12.117382049560549,-77.00599670410156,837,Motion
71,2026/03/10 15:29:05,2026/03/10 15:28:20,-12.117382049560549,-77.00599670410156,85,Motion Start
72,2026/03/10 15:26:45,2026/03/10 15:26:45,-12.117382049560549,-77.00599670410156,84,Motion Stop
73,2026/03/10 15:26:40,2026/03/10 15:26:39,-12.117382049560549,-77.00599670410156,836,Motion
74,2026/03/10 15:26:09,2026/03/10 15:26:08,-12.117382049560549,-77.00599670410156,835,Motion
75,2026/03/10 15:25:39,2026/03/10 15:25:37,-12.117382049560549,-77.00599670410156,834,Motion
76,2026/03/10 15:25:08,2026/03/10 15:25:07,-12.117382049560549,-77.00599670410156,833,Motion
78,2026/03/10 15:24:31,2026/03/10 15:24:30,-12.117382049560549,-77.00599670410156,832,Motion
81,2026/03/10 14:37:43,2026/03/10 14:37:43,-12.11725902557373,-77.00606536865234,80,Motion Stop
82,2026/03/10 14:37:37,2026/03/10 14:37:36,-12.11725902557373,-77.00606536865234,830,Motion
83,2026/03/10 14:37:07,2026/03/10 14:37:06,-12.11725902557373,-77.00606536865234,829,Motion
84,2026/03/10 14:36:38,2026/03/10 14:36:36,-12.11725902557373,-77.00606536865234,828,Motion
85,2026/03/10 13:32:49,2026/03/10 13:32:49,-12.11725902557373,-77.00606536865234,71,Motion Stop
86,2026/03/10 13:32:20,2026/03/10 13:32:21,-12.11725902557373,-77.00606536865234,813,Motion
87,2026/03/10 13:31:50,2026/03/10 13:31:51,-12.11725902557373,-77.00606536865234,812,Motion
88,2026/03/10 13:31:21,2026/03/10 13:31:21,-12.11725902557373,-77.00606536865234,811,Motion
89,2026/03/10 13:30:51,2026/03/10 13:30:51,-12.11725902557373,-77.00606536865234,810,Motion
90,2026/03/10 13:30:21,2026/03/10 13:30:21,-12.11725902557373,-77.00606536865234,809,Motion
91,2026/03/10 13:29:51,2026/03/10 13:29:51,-12.11725902557373,-77.00606536865234,808,Motion
92,2026/03/10 13:29:20,2026/03/10 13:29:20,-12.11725902557373,-77.00606536865234,807,Motion
93,2026/03/10 13:28:50,2026/03/10 13:28:51,-12.11725902557373,-77.00606536865234,806,Motion
94,2026/03/10 13:28:20,2026/03/10 13:28:21,-12.117124557495115,-77.00617218017578,805,Motion
95,2026/03/10 13:27:51,2026/03/10 13:27:51,-12.116531372070312,-77.00653839111328,804,Motion
96,2026/03/10 13:27:21,2026/03/10 13:27:21,-12.118213653564451,-77.00519561767578,803,Motion
97,2026/03/10 13:26:51,2026/03/10 13:26:51,-12.119653701782228,-77.00428009033203,802,Motion
98,2026/03/10 13:26:20,2026/03/10 13:26:20,-12.118268966674805,-77.00532531738281,801,Motion
99,2026/03/10 13:25:50,2026/03/10 13:25:50,-12.117067337036133,-77.0062026977539,800,Motion
100,2026/03/10 13:25:20,2026/03/10 13:25:21,-12.11475658416748,-77.00702667236328,799,Motion
101,2026/03/10 13:24:51,2026/03/10 13:24:51,-12.112388610839844,-77.00724792480469,798,Motion
102,2026/03/10 13:24:21,2026/03/10 13:24:21,-12.112369537353516,-77.00822448730469,797,Motion
103,2026/03/10 13:23:51,2026/03/10 13:23:51,-12.11237621307373,-77.00834655761719,796,Motion
104,2026/03/10 13:23:21,2026/03/10 13:23:21,-12.112116813659668,-77.0096664428711,795,Motion
105,2026/03/10 13:22:50,2026/03/10 13:22:50,-12.110139846801758,-77.00993347167969,794,Motion
106,2026/03/10 13:22:20,2026/03/10 13:22:21,-12.108901023864746,-77.01020050048828,793,Motion
107,2026/03/10 13:21:50,2026/03/10 13:21:51,-12.107571601867676,-77.0105209350586,792,Motion
108,2026/03/10 13:21:21,2026/03/10 13:21:21,-12.107422828674316,-77.0120849609375,791,Motion
109,2026/03/10 13:20:51,2026/03/10 13:20:51,-12.105180740356444,-77.01254272460938,790,Motion
110,2026/03/10 13:20:21,2026/03/10 13:20:21,-12.104742050170898,-77.01380920410156,789,Motion
111,2026/03/10 13:19:51,2026/03/10 13:19:51,-12.103524208068848,-77.0147476196289,788,Motion
112,2026/03/10 13:19:20,2026/03/10 13:19:20,-12.10307788848877,-77.01527404785156,787,Motion
113,2026/03/10 13:18:50,2026/03/10 13:18:51,-12.102812767028809,-77.01557159423828,786,Motion
114,2026/03/10 13:18:20,2026/03/10 13:18:21,-12.102070808410645,-77.01533508300781,785,Motion
115,2026/03/10 13:17:51,2026/03/10 13:17:51,-12.101529121398926,-77.01646423339844,784,Motion
116,2026/03/10 13:17:21,2026/03/10 13:17:21,-12.100143432617188,-77.01726531982422,783,Motion
117,2026/03/10 13:16:51,2026/03/10 13:16:51,-12.09853172302246,-77.01813507080078,782,Motion
118,2026/03/10 13:16:21,2026/03/10 13:16:21,-12.098445892333984,-77.01943969726562,781,Motion
119,2026/03/10 13:15:50,2026/03/10 13:15:50,-12.098974227905272,-77.01992797851562,780,Motion
120,2026/03/10 13:15:15,2026/03/10 13:15:16,-12.098217964172363,-77.0201187133789,779,Motion
121,2026/03/10 10:39:31,2026/03/10 10:39:29,-12.09763240814209,-77.02070617675781,63,Motion Stop
122,2026/03/10 10:39:23,2026/03/10 10:39:04,-12.09763240814209,-77.02070617675781,751,Motion
123,2026/03/10 10:34:32,2026/03/10 10:34:33,-12.09763240814209,-77.02070617675781,742,Motion
124,2026/03/10 10:34:03,2026/03/10 10:34:03,-12.09751796722412,-77.02113342285156,741,Motion
125,2026/03/10 10:33:33,2026/03/10 10:33:34,-12.09768009185791,-77.02115631103516,740,Motion
126,2026/03/10 10:33:03,2026/03/10 10:33:04,-12.09800910949707,-77.02137756347656,739,Motion
127,2026/03/10 10:32:33,2026/03/10 10:32:34,-12.09868335723877,-77.02191925048828,738,Motion
128,2026/03/10 10:32:03,2026/03/10 10:32:04,-12.09868335723877,-77.02191925048828,737,Motion
129,2026/03/10 10:31:33,2026/03/10 10:31:34,-12.09868335723877,-77.02191925048828,736,Motion
130,2026/03/10 10:31:02,2026/03/10 10:31:03,-12.09868335723877,-77.02191925048828,735,Motion
131,2026/03/10 10:30:33,2026/03/10 10:30:34,-12.099592208862305,-77.02227020263672,734,Motion
132,2026/03/10 10:30:03,2026/03/10 10:30:04,-12.099592208862305,-77.02227020263672,733,Motion
133,2026/03/10 10:29:33,2026/03/10 10:29:34,-12.099592208862305,-77.02227020263672,732,Motion
134,2026/03/10 10:29:03,2026/03/10 10:29:04,-12.100754737854004,-77.02236938476562,731,Motion
135,2026/03/10 10:28:53,2026/03/10 10:28:34,-12.100754737854004,-77.02236938476562,730,Motion
136,2026/03/10 10:28:04,2026/03/10 10:28:04,-12.100754737854004,-77.02236938476562,729,Motion
137,2026/03/10 10:27:33,2026/03/10 10:27:33,-12.100754737854004,-77.02236938476562,728,Motion
138,2026/03/10 10:27:03,2026/03/10 10:27:04,-12.100754737854004,-77.02236938476562,727,Motion
139,2026/03/10 10:26:33,2026/03/10 10:26:34,-12.100987434387209,-77.02223205566406,726,Motion
140,2026/03/10 10:26:03,2026/03/10 10:26:04,-12.100727081298828,-77.02342224121094,725,Motion
141,2026/03/10 10:25:34,2026/03/10 10:25:34,-12.100727081298828,-77.02342224121094,724,Motion
142,2026/03/10 10:25:03,2026/03/10 10:25:04,-12.100727081298828,-77.02342224121094,723,Motion
143,2026/03/10 10:24:32,2026/03/10 10:24:33,-12.100727081298828,-77.02342224121094,722,Motion
144,2026/03/10 10:24:03,2026/03/10 10:24:03,-12.100727081298828,-77.02342224121094,721,Motion
145,2026/03/10 10:23:33,2026/03/10 10:23:34,-12.100727081298828,-77.02342224121094,720,Motion
146,2026/03/10 10:23:03,2026/03/10 10:23:04,-12.100727081298828,-77.02342224121094,719,Motion
147,2026/03/10 10:22:33,2026/03/10 10:22:34,-12.100727081298828,-77.02342224121094,718,Motion
148,2026/03/10 10:22:03,2026/03/10 10:22:04,-12.100727081298828,-77.02342224121094,717,Motion
149,2026/03/10 10:21:33,2026/03/10 10:21:34,-12.100727081298828,-77.02342224121094,716,Motion
150,2026/03/10 10:21:04,2026/03/10 10:21:04,-12.100727081298828,-77.02342224121094,715,Motion
151,2026/03/10 10:20:32,2026/03/10 10:20:34,-12.100422859191896,-77.02339935302734,714,Motion
152,2026/03/10 10:20:29,2026/03/10 10:20:04,-12.099113464355469,-77.02275085449219,713,Motion
153,2026/03/10 10:20:29,2026/03/10 10:19:34,-12.099113464355469,-77.02275085449219,712,Motion
154,2026/03/10 10:20:29,2026/03/10 10:19:04,-12.099113464355469,-77.02275085449219,711,Motion
155,2026/03/10 10:18:33,2026/03/10 10:18:34,-12.099113464355469,-77.02275085449219,710,Motion
156,2026/03/10 10:18:04,2026/03/10 10:18:04,-12.099017143249512,-77.02262878417969,709,Motion
157,2026/03/10 10:17:33,2026/03/10 10:17:34,-12.097718238830566,-77.02179718017578,708,Motion
158,2026/03/10 10:17:03,2026/03/10 10:17:04,-12.097718238830566,-77.02179718017578,707,Motion
159,2026/03/10 10:16:34,2026/03/10 10:16:34,-12.097718238830566,-77.02179718017578,706,Motion
160,2026/03/10 10:16:03,2026/03/10 10:16:04,-12.097718238830566,-77.02179718017578,705,Motion
161,2026/03/10 10:15:19,2026/03/10 10:15:20,-12.097832679748535,-77.02159881591797,704,Motion
162,2026/03/10 10:15:03,2026/03/10 10:15:03,-12.09793186187744,-77.02049255371094,703,Motion
163,2026/03/10 10:14:33,2026/03/10 10:14:34,-12.09793186187744,-77.02049255371094,702,Motion
164,2026/03/10 10:14:03,2026/03/10 10:14:04,-12.09793186187744,-77.02049255371094,701,Motion
