,Server Time,Unit Time,Latitude,Longitude,Sequence #,Event Name
50,2026/03/09 08:14:50,2026/03/09 08:14:47,3.4717447757720947,-76.51129913330078,2748,Motion
51,2026/03/09 08:13:50,2026/03/09 08:13:47,3.469832181930542,-76.50977325439453,2747,Motion
52,2026/03/09 08:12:50,2026/03/09 08:12:47,3.47029447555542,-76.5072250366211,2746,Motion
53,2026/03/09 08:11:50,2026/03/09 08:11:47,3.4717280864715576,-76.50252532958984,2745,Motion
54,2026/03/09 08:10:50,2026/03/09 08:10:47,3.4717280864715576,-76.50252532958984,2744,Motion
55,2026/03/09 08:09:50,2026/03/09 08:09:47,3.47294020652771,-76.49921417236328,2743,Motion
56,2026/03/09 08:08:50,2026/03/09 08:08:47,3.473360776901245,-76.49702453613281,2742,Motion
57,2026/03/09 08:07:50,2026/03/09 08:07:47,3.47312331199646,-76.49535369873047,2741,Motion
58,2026/03/09 08:06:50,2026/03/09 08:06:47,3.471646308898926,-76.49456787109375,2740,Motion
59,2026/03/09 08:05:52,2026/03/09 08:05:47,3.4683637619018555,-76.49366760253906,2739,Motion
60,2026/03/09 08:04:51,2026/03/09 08:04:47,3.46642541885376,-76.49079132080078,2738,Motion
61,2026/03/09 08:03:50,2026/03/09 08:03:47,3.467390298843384,-76.4853515625,2737,Motion
62,2026/03/09 08:02:50,2026/03/09 08:02:47,3.4682066440582275,-76.4828109741211,2736,Motion
63,2026/03/09 08:01:52,2026/03/09 08:01:47,3.468353748321533,-76.48007202148438,2735,Motion
64,2026/03/09 08:00:50,2026/03/09 08:00:47,3.4641964435577397,-76.47985076904297,2734,Motion
65,2026/03/09 07:59:50,2026/03/09 07:59:47,3.4594802856445312,-76.48090362548828,2733,Motion
66,2026/03/09 07:58:50,2026/03/09 07:58:47,3.4536938667297363,-76.4822998046875,2732,Motion
67,2026/03/09 07:57:50,2026/03/09 07:57:47,3.4505608081817627,-76.47941589355469,2731,Motion
68,2026/03/09 07:56:50,2026/03/09 07:56:47,3.4498794078826904,-76.4714584350586,2730,Motion
69,2026/03/09 07:55:50,2026/03/09 07:55:47,3.445580244064331,-76.46337127685547,2729,Motion
70,2026/03/09 07:54:50,2026/03/09 07:54:47,3.4382224082946777,-76.45880889892578,2728,Motion
71,2026/03/09 07:53:50,2026/03/09 07:53:47,3.4317750930786133,-76.45903778076172,2727,Motion
72,2026/03/09 07:52:52,2026/03/09 07:52:47,3.423532724380493,-76.45845794677734,2726,Motion
73,2026/03/09 07:51:51,2026/03/09 07:51:47,3.4156277179718018,-76.45719146728516,2725,Motion
74,2026/03/09 07:50:50,2026/03/09 07:50:47,3.4109737873077397,-76.44873809814453,2724,Motion
75,2026/03/09 07:49:50,2026/03/09 07:49:47,3.4114696979522705,-76.4424057006836,2723,Motion
76,2026/03/09 07:48:50,2026/03/09 07:48:47,3.4118480682373047,-76.45101928710938,2722,Motion
77,2026/03/09 07:47:50,2026/03/09 07:47:47,3.4080941677093506,-76.45099639892578,2721,Motion
78,2026/03/09 07:46:50,2026/03/09 07:46:47,3.403831958770752,-76.45178985595703,2720,Motion
79,2026/03/09 07:45:50,2026/03/09 07:45:47,3.4038028717041016,-76.44625091552734,2719,Motion
80,2026/03/09 07:44:11,2026/03/09 07:44:08,3.4044620990753174,-76.4391860961914,2718,Motion
81,2026/03/09 07:43:50,2026/03/09 07:43:47,3.4046790599823,-76.43911743164062,2717,Motion
82,2026/03/09 07:39:46,2026/03/09 07:39:44,3.4046790599823,-76.43911743164062,285,Motion Stop
83,2026/03/09 07:37:54,2026/03/09 07:37:53,3.4046790599823,-76.43911743164062,2716,Motion
84,2026/03/09 07:37:52,2026/03/09 07:37:32,3.4046638011932373,-76.4392318725586,284,Motion Start
85,2026/03/09 07:20:02,2026/03/09 07:20:02,3.4046638011932373,-76.4392318725586,283,Motion Stop
86,2026/03/09 07:19:27,2026/03/09 07:19:25,3.4046638011932373,-76.4392318725586,2715,Motion
87,2026/03/09 07:18:26,2026/03/09 07:17:52,3.4046638011932373,-76.4392318725586,282,Motion Start
88,2026/03/09 07:15:09,2026/03/09 07:15:09,3.4046638011932373,-76.4392318725586,281,Motion Stop
90,2026/03/07 22:04:45,2026/03/07 22:03:05,3.4044077396392822,-76.43913269042969,279,Motion Stop
91,2026/03/07 22:04:45,2026/03/07 22:01:06,3.4044077396392822,-76.43913269042969,278,Motion Start
92,2026/03/07 21:03:33,2026/03/07 21:03:31,3.4044077396392822,-76.43913269042969,277,Motion Stop
93,2026/03/07 21:02:59,2026/03/07 21:02:57,3.4044077396392822,-76.43913269042969,2708,Motion
94,2026/03/07 21:01:59,2026/03/07 21:01:57,3.4044077396392822,-76.43913269042969,2707,Motion
95,2026/03/07 21:00:58,2026/03/07 21:00:38,3.4044077396392822,-76.43913269042969,276,Motion Start
96,2026/03/07 20:25:57,2026/03/07 20:25:56,3.4044077396392822,-76.43913269042969,275,Motion Stop
97,2026/03/07 20:25:29,2026/03/07 20:25:27,3.4044077396392822,-76.43913269042969,2706,Motion
98,2026/03/07 20:24:29,2026/03/07 20:24:27,3.4044077396392822,-76.43913269042969,2705,Motion
99,2026/03/07 20:23:29,2026/03/07 20:23:27,3.4044077396392822,-76.43913269042969,2704,Motion
100,2026/03/07 20:22:29,2026/03/07 20:22:27,3.4044077396392822,-76.43913269042969,2703,Motion
101,2026/03/07 20:21:28,2026/03/07 20:21:26,3.403508424758911,-76.43960571289062,2702,Motion
102,2026/03/07 20:20:28,2026/03/07 20:20:26,3.403653144836426,-76.44391632080078,2701,Motion
103,2026/03/07 20:19:28,2026/03/07 20:19:27,3.403597354888916,-76.44940185546875,2700,Motion
104,2026/03/07 20:18:29,2026/03/07 20:18:27,3.4035351276397705,-76.45439910888672,2699,Motion
105,2026/03/07 20:17:29,2026/03/07 20:17:27,3.409104585647583,-76.45206451416016,2698,Motion
106,2026/03/07 20:16:29,2026/03/07 20:16:27,3.413415670394897,-76.45372772216797,2697,Motion
107,2026/03/07 20:15:29,2026/03/07 20:15:27,3.419321060180664,-76.45923614501953,2696,Motion
108,2026/03/07 20:14:28,2026/03/07 20:14:26,3.4289374351501465,-76.45918273925781,2695,Motion
109,2026/03/07 20:13:28,2026/03/07 20:13:27,3.43762731552124,-76.4588851928711,2694,Motion
110,2026/03/07 20:12:29,2026/03/07 20:12:27,3.445725917816162,-76.46365356445312,2693,Motion
111,2026/03/07 20:11:29,2026/03/07 20:11:27,3.44991397857666,-76.47183990478516,2692,Motion
112,2026/03/07 20:10:31,2026/03/07 20:10:27,3.450402975082397,-76.47964477539062,2691,Motion
113,2026/03/07 20:09:29,2026/03/07 20:09:27,3.451383590698242,-76.48299407958984,2690,Motion
114,2026/03/07 20:08:29,2026/03/07 20:08:27,3.45374059677124,-76.48257446289062,2689,Motion
115,2026/03/07 20:07:28,2026/03/07 20:07:26,3.459808826446533,-76.4811782836914,2688,Motion
116,2026/03/07 20:06:28,2026/03/07 20:06:27,3.464873790740967,-76.48002624511719,2687,Motion
117,2026/03/07 20:05:29,2026/03/07 20:05:27,3.469822406768799,-76.48086547851562,2686,Motion
118,2026/03/07 20:04:29,2026/03/07 20:04:27,3.470271110534668,-76.48588562011719,2685,Motion
119,2026/03/07 20:03:29,2026/03/07 20:03:27,3.469725608825684,-76.48760223388672,2684,Motion
120,2026/03/07 20:02:29,2026/03/07 20:02:27,3.4687604904174805,-76.49168395996094,2683,Motion
121,2026/03/07 20:00:30,2026/03/07 20:00:28,3.473144292831421,-76.49532318115234,2682,Motion
122,2026/03/07 20:00:28,2026/03/07 20:00:27,3.473173856735229,-76.49530029296875,2681,Motion
123,2026/03/07 19:59:29,2026/03/07 19:59:27,3.473173856735229,-76.49530029296875,2680,Motion
124,2026/03/07 19:58:29,2026/03/07 19:58:27,3.473173856735229,-76.49530029296875,2679,Motion
125,2026/03/07 19:57:29,2026/03/07 19:57:27,3.473173856735229,-76.49530029296875,2678,Motion
126,2026/03/07 19:56:29,2026/03/07 19:56:27,3.473173856735229,-76.49530029296875,2677,Motion
127,2026/03/07 19:55:28,2026/03/07 19:55:26,3.473173856735229,-76.49530029296875,2676,Motion
128,2026/03/07 19:54:28,2026/03/07 19:54:26,3.473173856735229,-76.49530029296875,2675,Motion
129,2026/03/07 19:53:28,2026/03/07 19:53:11,3.473173856735229,-76.49530029296875,274,Motion Start
130,2026/03/07 19:50:46,2026/03/07 19:50:45,3.473173856735229,-76.49530029296875,273,Motion Stop
131,2026/03/07 19:50:43,2026/03/07 19:50:41,3.473173856735229,-76.49530029296875,2674,Motion
132,2026/03/07 19:49:44,2026/03/07 19:49:42,3.473173856735229,-76.49530029296875,2673,Motion
133,2026/03/07 19:48:44,2026/03/07 19:48:42,3.473173856735229,-76.49530029296875,2672,Motion
134,2026/03/07 19:47:44,2026/03/07 19:47:42,3.473173856735229,-76.49530029296875,2671,Motion
135,2026/03/07 19:46:44,2026/03/07 19:46:42,3.473173856735229,-76.49530029296875,2670,Motion
136,2026/03/07 19:45:44,2026/03/07 19:45:42,3.473173856735229,-76.49530029296875,2669,Motion
137,2026/03/07 19:44:43,2026/03/07 19:44:41,3.473173856735229,-76.49530029296875,2668,Motion
138,2026/03/07 19:43:43,2026/03/07 19:43:41,3.473173856735229,-76.49530029296875,2667,Motion
139,2026/03/07 19:42:44,2026/03/07 19:42:42,3.473173856735229,-76.49530029296875,2666,Motion
140,2026/03/07 19:41:44,2026/03/07 19:41:42,3.473173856735229,-76.49530029296875,2665,Motion
141,2026/03/07 19:40:44,2026/03/07 19:40:42,3.473173856735229,-76.49530029296875,2664,Motion
142,2026/03/07 19:39:44,2026/03/07 19:39:42,3.473173856735229,-76.49530029296875,2663,Motion
143,2026/03/07 19:38:44,2026/03/07 19:38:42,3.473173856735229,-76.49530029296875,2662,Motion
144,2026/03/07 19:37:43,2026/03/07 19:37:41,3.473173856735229,-76.49530029296875,2661,Motion
145,2026/03/07 19:35:43,2026/03/07 19:35:42,3.473173856735229,-76.49530029296875,271,Motion Stop
146,2026/03/07 19:34:55,2026/03/07 19:34:54,3.473173856735229,-76.49530029296875,2660,Motion
147,2026/03/07 19:33:56,2026/03/07 19:33:54,3.473173856735229,-76.49530029296875,2659,Motion
148,2026/03/07 19:32:56,2026/03/07 19:32:54,3.473173856735229,-76.49530029296875,2658,Motion
149,2026/03/07 19:31:56,2026/03/07 19:31:54,3.473173856735229,-76.49530029296875,2657,Motion
150,2026/03/07 19:30:56,2026/03/07 19:30:54,3.473173856735229,-76.49530029296875,2656,Motion
151,2026/03/07 19:29:56,2026/03/07 19:29:54,3.473173856735229,-76.49530029296875,2655,Motion
152,2026/03/07 19:28:55,2026/03/07 19:28:53,3.473173856735229,-76.49530029296875,2654,Motion
153,2026/03/07 19:27:56,2026/03/07 19:27:54,3.473173856735229,-76.49530029296875,2653,Motion
154,2026/03/07 19:26:56,2026/03/07 19:26:54,3.473173856735229,-76.49530029296875,2652,Motion
155,2026/03/07 19:25:56,2026/03/07 19:25:54,3.473173856735229,-76.49530029296875,2651,Motion
156,2026/03/07 19:24:56,2026/03/07 19:24:54,3.473173856735229,-76.49530029296875,2650,Motion
157,2026/03/07 19:23:56,2026/03/07 19:23:54,3.473173856735229,-76.49530029296875,2649,Motion
158,2026/03/07 19:22:56,2026/03/07 19:22:54,3.473173856735229,-76.49530029296875,2648,Motion
159,2026/03/07 19:21:56,2026/03/07 19:21:54,3.473173856735229,-76.49530029296875,2647,Motion
160,2026/03/07 19:20:55,2026/03/07 19:20:54,3.473907232284546,-76.4962387084961,2646,Motion
161,2026/03/07 19:19:56,2026/03/07 19:19:54,3.475139141082764,-76.49359130859375,2645,Motion
162,2026/03/07 19:18:56,2026/03/07 19:18:54,3.475139141082764,-76.49359130859375,2644,Motion
163,2026/03/07 19:17:56,2026/03/07 19:17:54,3.475139141082764,-76.49359130859375,2643,Motion
164,2026/03/07 19:16:56,2026/03/07 19:16:54,3.475139141082764,-76.49359130859375,2642,Motion
165,2026/03/07 19:15:56,2026/03/07 19:15:54,3.475139141082764,-76.49359130859375,2641,Motion
166,2026/03/07 19:14:55,2026/03/07 19:14:53,3.475139141082764,-76.49359130859375,2640,Motion
167,2026/03/07 19:13:55,2026/03/07 19:13:54,3.475139141082764,-76.49359130859375,2639,Motion
168,2026/03/07 19:12:56,2026/03/07 19:12:54,3.475139141082764,-76.49359130859375,2638,Motion
169,2026/03/07 19:11:56,2026/03/07 19:11:54,3.475139141082764,-76.49359130859375,2637,Motion
170,2026/03/07 19:10:56,2026/03/07 19:10:54,3.475139141082764,-76.49359130859375,2636,Motion
171,2026/03/07 19:09:56,2026/03/07 19:09:54,3.475139141082764,-76.49359130859375,2635,Motion
172,2026/03/07 19:08:56,2026/03/07 19:08:54,3.475139141082764,-76.49359130859375,2634,Motion
173,2026/03/07 19:07:55,2026/03/07 19:07:53,3.475139141082764,-76.49359130859375,2633,Motion
174,2026/03/07 19:06:55,2026/03/07 19:06:54,3.475139141082764,-76.49359130859375,2632,Motion
175,2026/03/07 19:05:56,2026/03/07 19:05:54,3.47529411315918,-76.49365234375,2631,Motion
176,2026/03/07 19:04:56,2026/03/07 19:04:54,3.475520610809326,-76.49600219726562,2630,Motion
177,2026/03/07 19:03:56,2026/03/07 19:03:54,3.47534441947937,-76.49603271484375,2629,Motion
178,2026/03/07 19:02:56,2026/03/07 19:02:54,3.4740796089172363,-76.49726104736328,2628,Motion
179,2026/03/07 19:01:27,2026/03/07 19:01:25,3.4730770587921143,-76.49534606933594,2627,Motion
180,2026/03/07 19:00:55,2026/03/07 19:00:54,3.4732091426849365,-76.49532318115234,2626,Motion
181,2026/03/07 18:59:12,2026/03/07 18:59:11,3.4732091426849365,-76.49532318115234,269,Motion Stop
182,2026/03/07 18:58:33,2026/03/07 18:58:32,3.4732091426849365,-76.49532318115234,2625,Motion
183,2026/03/07 18:57:32,2026/03/07 18:57:12,3.4732091426849365,-76.49532318115234,268,Motion Start
184,2026/03/07 18:56:38,2026/03/07 18:56:37,3.4732091426849365,-76.49532318115234,267,Motion Stop
185,2026/03/07 18:55:40,2026/03/07 18:55:39,3.4732091426849365,-76.49532318115234,2624,Motion
186,2026/03/07 18:54:40,2026/03/07 18:54:39,3.4732091426849365,-76.49532318115234,2623,Motion
187,2026/03/07 18:53:40,2026/03/07 18:53:39,3.4732091426849365,-76.49532318115234,2622,Motion
188,2026/03/07 18:52:40,2026/03/07 18:52:39,3.4732091426849365,-76.49532318115234,2621,Motion
189,2026/03/07 18:51:40,2026/03/07 18:51:39,3.4732091426849365,-76.49532318115234,2620,Motion
190,2026/03/07 18:50:40,2026/03/07 18:50:39,3.4732091426849365,-76.49532318115234,2619,Motion
191,2026/03/07 18:49:40,2026/03/07 18:49:39,3.473759889602661,-76.4952163696289,2618,Motion
192,2026/03/07 18:48:40,2026/03/07 18:48:39,3.475074529647827,-76.4936294555664,2617,Motion
193,2026/03/07 18:47:40,2026/03/07 18:47:39,3.478107213973999,-76.49517059326172,2616,Motion
194,2026/03/07 18:46:40,2026/03/07 18:46:39,3.4797487258911133,-76.49708557128906,2615,Motion
195,2026/03/07 18:45:40,2026/03/07 18:45:39,3.479909420013428,-76.49848937988281,2614,Motion
196,2026/03/07 18:44:40,2026/03/07 18:44:39,3.479909420013428,-76.49848937988281,2613,Motion
197,2026/03/07 18:43:40,2026/03/07 18:43:39,3.479909420013428,-76.49848937988281,2612,Motion
198,2026/03/07 18:42:40,2026/03/07 18:42:39,3.479909420013428,-76.49848937988281,2611,Motion
199,2026/03/07 18:41:40,2026/03/07 18:41:39,3.479909420013428,-76.49848937988281,2610,Motion
200,2026/03/07 18:40:40,2026/03/07 18:40:39,3.479909420013428,-76.49848937988281,2609,Motion
201,2026/03/07 18:39:40,2026/03/07 18:39:39,3.479909420013428,-76.49848937988281,2608,Motion
202,2026/03/07 18:38:40,2026/03/07 18:38:39,3.479909420013428,-76.49848937988281,2607,Motion
203,2026/03/07 18:37:40,2026/03/07 18:37:39,3.479909420013428,-76.49848937988281,2606,Motion
204,2026/03/07 18:36:40,2026/03/07 18:36:39,3.479909420013428,-76.49848937988281,2605,Motion
205,2026/03/07 18:35:40,2026/03/07 18:35:39,3.479909420013428,-76.49848937988281,2604,Motion
206,2026/03/07 18:34:40,2026/03/07 18:34:39,3.479909420013428,-76.49848937988281,2603,Motion
207,2026/03/07 18:33:40,2026/03/07 18:33:39,3.479909420013428,-76.49848937988281,2602,Motion
208,2026/03/07 18:32:40,2026/03/07 18:32:39,3.479909420013428,-76.49848937988281,2601,Motion
209,2026/03/07 18:31:40,2026/03/07 18:31:39,3.479909420013428,-76.49848937988281,2600,Motion
210,2026/03/07 18:30:40,2026/03/07 18:30:39,3.479909420013428,-76.49848937988281,2599,Motion
211,2026/03/07 18:29:40,2026/03/07 18:29:39,3.479909420013428,-76.49848937988281,2598,Motion
212,2026/03/07 18:28:40,2026/03/07 18:28:39,3.479909420013428,-76.49848937988281,2597,Motion
213,2026/03/07 18:27:40,2026/03/07 18:27:39,3.479909420013428,-76.49848937988281,2596,Motion
214,2026/03/07 18:26:40,2026/03/07 18:26:39,3.479909420013428,-76.49848937988281,2595,Motion
215,2026/03/07 18:25:40,2026/03/07 18:25:39,3.479909420013428,-76.49848937988281,2594,Motion
216,2026/03/07 18:24:40,2026/03/07 18:24:39,3.4796359539031982,-76.49737548828125,2593,Motion
217,2026/03/07 18:23:40,2026/03/07 18:23:39,3.479495048522949,-76.49628448486328,2592,Motion
218,2026/03/07 18:22:40,2026/03/07 18:22:39,3.4815163612365723,-76.4925765991211,2591,Motion
219,2026/03/07 18:21:40,2026/03/07 18:21:39,3.483652114868164,-76.49295043945312,2590,Motion
220,2026/03/07 18:20:40,2026/03/07 18:20:39,3.4858875274658203,-76.49539947509766,2589,Motion
221,2026/03/07 18:19:40,2026/03/07 18:19:39,3.487190008163452,-76.5009765625,2588,Motion
222,2026/03/07 18:18:40,2026/03/07 18:18:39,3.487190008163452,-76.5009765625,2587,Motion
223,2026/03/07 18:17:40,2026/03/07 18:17:39,3.485706090927124,-76.50457763671875,2586,Motion
224,2026/03/07 18:16:40,2026/03/07 18:16:39,3.483846426010132,-76.50948333740234,2585,Motion
225,2026/03/07 18:15:40,2026/03/07 18:15:39,3.48382568359375,-76.51060485839844,2584,Motion
226,2026/03/07 18:14:40,2026/03/07 18:14:39,3.48382568359375,-76.51060485839844,2583,Motion
227,2026/03/07 18:13:40,2026/03/07 18:13:39,3.48382568359375,-76.51060485839844,2582,Motion
228,2026/03/07 18:12:40,2026/03/07 18:12:39,3.48382568359375,-76.51060485839844,2581,Motion
229,2026/03/07 18:11:40,2026/03/07 18:11:39,3.48382568359375,-76.51060485839844,2580,Motion
230,2026/03/07 18:10:40,2026/03/07 18:10:39,3.48382568359375,-76.51060485839844,2579,Motion
231,2026/03/07 18:09:40,2026/03/07 18:09:39,3.48382568359375,-76.51060485839844,2578,Motion
232,2026/03/07 18:08:40,2026/03/07 18:08:39,3.48382568359375,-76.51060485839844,2577,Motion
233,2026/03/07 18:07:40,2026/03/07 18:07:39,3.48382568359375,-76.51060485839844,2576,Motion
234,2026/03/07 18:06:40,2026/03/07 18:06:39,3.48382568359375,-76.51060485839844,2575,Motion
235,2026/03/07 18:05:40,2026/03/07 18:05:39,3.48382568359375,-76.51060485839844,2574,Motion
236,2026/03/07 18:04:40,2026/03/07 18:04:39,3.48382568359375,-76.51060485839844,2573,Motion
237,2026/03/07 18:03:40,2026/03/07 18:03:39,3.48382568359375,-76.51060485839844,2572,Motion
238,2026/03/07 18:02:40,2026/03/07 18:02:39,3.48382568359375,-76.51060485839844,2571,Motion
239,2026/03/07 18:01:40,2026/03/07 18:01:39,3.48382568359375,-76.51060485839844,2570,Motion
240,2026/03/07 18:00:40,2026/03/07 18:00:39,3.48382568359375,-76.51060485839844,2569,Motion
241,2026/03/07 17:59:40,2026/03/07 17:59:39,3.48382568359375,-76.51060485839844,2568,Motion
242,2026/03/07 17:58:40,2026/03/07 17:58:39,3.48382568359375,-76.51060485839844,2567,Motion
243,2026/03/07 17:57:40,2026/03/07 17:57:39,3.48382568359375,-76.51060485839844,2566,Motion
244,2026/03/07 17:56:40,2026/03/07 17:56:39,3.48382568359375,-76.51060485839844,2565,Motion
245,2026/03/07 17:55:40,2026/03/07 17:55:39,3.48382568359375,-76.51060485839844,2564,Motion
246,2026/03/07 17:54:40,2026/03/07 17:54:39,3.48382568359375,-76.51060485839844,2563,Motion
247,2026/03/07 17:53:40,2026/03/07 17:53:39,3.48382568359375,-76.51060485839844,2562,Motion
248,2026/03/07 17:52:40,2026/03/07 17:52:39,3.48382568359375,-76.51060485839844,2561,Motion
249,2026/03/07 17:51:40,2026/03/07 17:51:39,3.48382568359375,-76.51060485839844,2560,Motion
250,2026/03/07 17:50:40,2026/03/07 17:50:39,3.48382568359375,-76.51060485839844,2559,Motion
251,2026/03/07 17:49:40,2026/03/07 17:49:39,3.48382568359375,-76.51060485839844,2558,Motion
252,2026/03/07 17:48:40,2026/03/07 17:48:39,3.48382568359375,-76.51060485839844,2557,Motion
253,2026/03/07 17:47:40,2026/03/07 17:47:39,3.48382568359375,-76.51060485839844,2556,Motion
254,2026/03/07 17:46:40,2026/03/07 17:46:39,3.4854331016540527,-76.51214599609375,2555,Motion
255,2026/03/07 17:45:40,2026/03/07 17:45:39,3.483418226242065,-76.51380920410156,2554,Motion
256,2026/03/07 17:44:40,2026/03/07 17:44:39,3.483418226242065,-76.51380920410156,2553,Motion
257,2026/03/07 17:43:00,2026/03/07 17:42:59,3.4789719581604004,-76.5168685913086,2552,Motion
258,2026/03/07 17:42:40,2026/03/07 17:42:39,3.479069709777832,-76.51712036132812,2551,Motion
259,2026/03/07 17:41:40,2026/03/07 17:41:39,3.479069709777832,-76.51712036132812,2550,Motion
260,2026/03/07 17:40:40,2026/03/07 17:40:39,3.479069709777832,-76.51712036132812,2549,Motion
261,2026/03/07 17:39:38,2026/03/07 17:39:18,3.479069709777832,-76.51712036132812,266,Motion Start
263,2026/03/07 17:05:31,2026/03/07 17:05:29,3.479069709777832,-76.51712036132812,265,Motion Stop
264,2026/03/07 17:04:33,2026/03/07 17:04:32,3.479069709777832,-76.51712036132812,2547,Motion
265,2026/03/07 17:03:31,2026/03/07 17:03:11,3.479069709777832,-76.51712036132812,264,Motion Start
266,2026/03/07 16:45:13,2026/03/07 16:45:11,3.479069709777832,-76.51712036132812,263,Motion Stop
267,2026/03/07 16:45:10,2026/03/07 16:45:09,3.479069709777832,-76.51712036132812,2546,Motion
268,2026/03/07 16:44:10,2026/03/07 16:44:08,3.479069709777832,-76.51712036132812,2545,Motion
269,2026/03/07 16:43:09,2026/03/07 16:42:49,3.479069709777832,-76.51712036132812,262,Motion Start
270,2026/03/07 15:50:33,2026/03/07 15:50:33,3.479069709777832,-76.51712036132812,261,Motion Stop
271,2026/03/07 15:50:11,2026/03/07 15:50:11,3.479069709777832,-76.51712036132812,2544,Motion
272,2026/03/07 15:49:11,2026/03/07 15:49:11,3.479069709777832,-76.51712036132812,2543,Motion
273,2026/03/07 14:06:03,2026/03/07 14:06:03,3.479069709777832,-76.51712036132812,259,Motion Stop
274,2026/03/07 14:05:13,2026/03/07 14:05:12,3.479069709777832,-76.51712036132812,2542,Motion
275,2026/03/07 14:04:12,2026/03/07 14:03:52,3.479069709777832,-76.51712036132812,258,Motion Start
276,2026/03/07 13:37:49,2026/03/07 13:37:48,3.479069709777832,-76.51712036132812,257,Motion Stop
