,Server Time,Unit Time,Latitude,Longitude,Sequence #,Event Name
43,2026/03/10 13:28:10,2026/03/10 13:28:08,-12.116771697998049,-77.00645446777344,1132,Motion
44,2026/03/10 13:27:11,2026/03/10 13:27:08,-12.118818283081056,-77.0049057006836,1131,Motion
45,2026/03/10 13:26:14,2026/03/10 13:26:08,-12.11768913269043,-77.0057601928711,1130,Motion
46,2026/03/10 13:25:11,2026/03/10 13:25:08,-12.113805770874023,-77.00718688964844,1129,Motion
47,2026/03/10 13:24:10,2026/03/10 13:24:08,-12.112408638000488,-77.00825500488281,1128,Motion
48,2026/03/10 13:23:10,2026/03/10 13:23:08,-12.11113739013672,-77.00978088378906,1127,Motion
49,2026/03/10 13:22:10,2026/03/10 13:22:08,-12.108539581298828,-77.0102767944336,1126,Motion
50,2026/03/10 13:21:10,2026/03/10 13:21:08,-12.106619834899902,-77.01224517822266,1125,Motion
51,2026/03/10 13:20:10,2026/03/10 13:20:08,-12.10428524017334,-77.0136489868164,1124,Motion
52,2026/03/10 13:19:11,2026/03/10 13:19:08,-12.10316276550293,-77.01528930664062,1123,Motion
53,2026/03/10 13:18:10,2026/03/10 13:18:08,-12.101842880249023,-77.01543426513672,1122,Motion
54,2026/03/10 13:17:10,2026/03/10 13:17:08,-12.099292755126951,-77.01765441894531,1121,Motion
55,2026/03/10 13:16:10,2026/03/10 13:16:08,-12.098516464233398,-77.01984405517578,1120,Motion
56,2026/03/10 13:15:09,2026/03/10 13:15:07,-12.09776496887207,-77.02021789550781,1119,Motion
57,2026/03/10 13:09:57,2026/03/10 13:09:08,-12.097089767456056,-77.01988983154297,1113,Motion
58,2026/03/10 13:08:13,2026/03/10 13:08:08,-12.097089767456056,-77.01988983154297,1112,Motion
59,2026/03/10 13:07:21,2026/03/10 13:05:56,-12.097089767456056,-77.01988983154297,79,Motion Start
60,2026/03/10 10:39:31,2026/03/10 10:39:30,-12.097089767456056,-77.01988983154297,72,Motion Stop
61,2026/03/10 10:38:38,2026/03/10 10:38:37,-12.097089767456056,-77.01988983154297,1108,Motion
62,2026/03/10 10:34:40,2026/03/10 10:34:39,-12.098543167114258,-77.02184295654297,1104,Motion
63,2026/03/10 10:33:40,2026/03/10 10:33:39,-12.098543167114258,-77.02184295654297,1103,Motion
64,2026/03/10 10:32:40,2026/03/10 10:32:39,-12.098543167114258,-77.02184295654297,1102,Motion
65,2026/03/10 10:31:40,2026/03/10 10:31:39,-12.098543167114258,-77.02184295654297,1101,Motion
66,2026/03/10 10:30:39,2026/03/10 10:30:38,-12.100321769714355,-77.02214813232422,1100,Motion
67,2026/03/10 10:29:39,2026/03/10 10:29:38,-12.100321769714355,-77.02214813232422,1099,Motion
68,2026/03/10 10:28:39,2026/03/10 10:28:39,-12.100321769714355,-77.02214813232422,1098,Motion
69,2026/03/10 10:27:40,2026/03/10 10:27:39,-12.101910591125488,-77.02301025390625,1097,Motion
70,2026/03/10 10:26:40,2026/03/10 10:26:39,-12.101910591125488,-77.02301025390625,1096,Motion
71,2026/03/10 10:25:40,2026/03/10 10:25:39,-12.101910591125488,-77.02301025390625,1095,Motion
72,2026/03/10 10:24:40,2026/03/10 10:24:39,-12.101910591125488,-77.02301025390625,1094,Motion
73,2026/03/10 10:23:39,2026/03/10 10:23:38,-12.101910591125488,-77.02301025390625,1093,Motion
74,2026/03/10 10:22:39,2026/03/10 10:22:39,-12.100141525268556,-77.02334594726562,1092,Motion
75,2026/03/10 10:21:40,2026/03/10 10:21:39,-12.100141525268556,-77.02334594726562,1091,Motion
76,2026/03/10 10:21:05,2026/03/10 10:20:39,-12.100141525268556,-77.02334594726562,1090,Motion
77,2026/03/10 10:21:05,2026/03/10 10:19:39,-12.09872055053711,-77.022216796875,1089,Motion
78,2026/03/10 10:18:40,2026/03/10 10:18:39,-12.09872055053711,-77.022216796875,1088,Motion
79,2026/03/10 10:16:51,2026/03/10 10:16:50,-12.09872055053711,-77.022216796875,1087,Motion
80,2026/03/10 10:16:40,2026/03/10 10:16:39,-12.097856521606444,-77.02059173583984,1086,Motion
81,2026/03/10 10:15:39,2026/03/10 10:15:38,-12.097856521606444,-77.02059173583984,1085,Motion
82,2026/03/10 10:14:39,2026/03/10 10:14:39,-12.097856521606444,-77.02059173583984,1084,Motion
83,2026/03/10 10:13:40,2026/03/10 10:13:39,-12.097856521606444,-77.02059173583984,1083,Motion
