GroupName,UnitName,StartTime,MovingTimeSecs,MilesDriven,MaxSpeed,StopTime,textbox43,StopLengthSecs,ContactName,textbox45,textbox54,textbox28,textbox29,textbox30,textbox32,MovingTimeSecs_1,MilesDriven_1,MaxSpeed_1,StopLengthSecs_1
,Unit: 1EYC,29/05/2026 8:40 a.m.,00h:01m:48s,"0,22",17,29/05/2026 8:42:2.m.,Idle,00h:00m:42s,"ESTACION DEL CAMBULO SAS
Cl22n 5b-65, Cali, Valle Cauca",Vca,760046,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 8:43 a.m.,00h:00m:27s,"0,06",15,29/05/2026 8:43:3.m.,Idle,00h:00m:27s,"ESTACION DEL CAMBULO SAS
Cl22n 6-48, Cali, Valle Cauca",Vca,760046,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 8:43 a.m.,00h:00m:27s,"0,04",2,29/05/2026 8:44:2.m.,Idle,00h:00m:27s,"ESTACION DEL CAMBULO SAS
Cl22n 6a-22, Cali, Valle Cauca",Vca,760046,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 8:44 a.m.,00h:01m:10s,"0,15",16,29/05/2026 8:46:0.m.,Idle,00h:00m:55s,"ESTACION DEL CAMBULO SAS
Av 6a 21n-15, Cali, Valle Cauca",Vca,760046,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 8:46 a.m.,00h:00m:41s,"0,13",19,29/05/2026 8:47:3.m.,Idle,00h:00m:47s,"ESTACION DEL CAMBULO SAS
Cl21n 5a-45, Cali, Valle Cauca",Vca,760046,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 8:48 a.m.,00h:01m:59s,"0,28",15,29/05/2026 8:50:2.m.,Idle,00h:00m:27s,23an-21 Avenida 5 Norte,Valle del ,760046,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 8:50 a.m.,00h:01m:42s,"0,29",17,29/05/2026 8:52:3.m.,Idle,00h:01m:36s,"xxxx
Av De Las Americas-57, Cali, Valle Cauca",Vca,760046,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 8:54 a.m.,00h:01m:20s,"2,05",14,29/05/2026 8:55:3.m.,Idle/Ign Off,09h:50m:50s,23c Norte2-23c Norte72 Avenida 4 Norte,Valle del ,760046,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 6:45 p.m.,00h:00m:00s,"0,00",0,29/05/2026 6:45:0.m.,Parked/Idle,00h:00m:00s,Calle 23 Norte,Valle del ,760046,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 6:46 p.m.,00h:00m:42s,,7,29/05/2026 6:47:0.m.,Idle,00h:05m:00s,23c Norte2-23c Norte72 Avenida 4 Norte,Valle del ,760046,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 6:52 p.m.,00h:01m:32s,"0,31",19,29/05/2026 6:53:3.m.,Idle,00h:00m:13s,"Av 3bis 24n-83, Cali, Valle Cauca",Vca,760046,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 6:53 p.m.,00h:01m:09s,"0,23",17,29/05/2026 6:55:0.m.,Idle,00h:00m:27s,2 Bis Norte1-2 Bis Norte79 Calle 30 Norte ,Valle del ,760046,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 6:55 p.m.,00h:00m:32s,"0,09",11,29/05/2026 6:55:5.m.,Idle,00h:01m:48s,30 Norte2-30 Norte108 Avenida 2b Norte ,Valle del ,760046,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 6:57 p.m.,00h:02m:00s,"0,66",32,29/05/2026 6:59:4.m.,Idle,00h:00m:27s,"test1
Cl25n 2-85, Cali, Valle Cauca",Vca,760046,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 7:00 p.m.,00h:02m:15s,"0,44",21,29/05/2026 7:02:2.m.,Idle,00h:00m:52s,"test1
Cl25 4-37, Cali, Valle Cauca",Vca,760046,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 7:03 p.m.,00h:02m:05s,"0,51",17,29/05/2026 7:05:2.m.,Idle,00h:00m:50s,"test1
Kr5 33-56, Cali, Valle Cauca",Vca,760044,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 7:06 p.m.,00h:01m:40s,"0,42",28,29/05/2026 7:07:5.m.,Idle,00h:01m:15s,"Cl43 5-16, Cali, Valle Cauca",Vca,760044,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 7:09 p.m.,00h:05m:07s,"1,59",26,29/05/2026 7:14:1.m.,Idle,00h:00m:27s,"Kr5 69-80, Cali, Valle Cauca",Vca,760044,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 7:14 p.m.,00h:03m:52s,"1,31",29,29/05/2026 7:18:3.m.,Idle,00h:00m:27s,"Cl73 1e-55, Cali, Valle Cauca",Vca,760044,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 7:19 p.m.,00h:03m:34s,"0,47",12,29/05/2026 7:22:3.m.,Idle,00h:00m:54s,"Kr1b3 79-41, Cali, Valle Cauca, Colombia",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 7:23 p.m.,00h:02m:29s,"0,32",12,29/05/2026 7:26:0.m.,Idle,00h:01m:41s,"Cl73a-33, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 7:27 p.m.,00h:02m:04s,"0,33",10,29/05/2026 7:29:4.m.,Idle/Ign Off,01h:29m:26s,"Cl71a 1h-51, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 8:58 p.m.,00h:00m:00s,"0,00",0,29/05/2026 8:58:4.m.,Parked/Idle,00h:00m:00s,"Kr1j 71a-71, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 8:59 p.m.,00h:02m:03s,,26,29/05/2026 9:01:3.m.,Idle,00h:22m:07s,"Cl73-43, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 9:23 p.m.,00h:03m:14s,"0,39",13,29/05/2026 9:26:5.m.,Idle/Ign Off,00h:05m:46s,"Kr2b 71-8, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 9:32 p.m.,00h:00m:00s,"0,00",0,29/05/2026 9:32:3.m.,Parked/Idle,00h:00m:00s,"Kr2b 71-8, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 9:32 p.m.,00h:00m:53s,"0,14",11,29/05/2026 9:33:5.m.,Idle/Ign Off,00h:01m:12s,"Cl71a 1h-67, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 9:34 p.m.,00h:00m:00s,"0,00",0,29/05/2026 9:34:4.m.,Parked/Idle,00h:00m:00s,"Cl71a 1h-51, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 9:35 p.m.,00h:01m:12s,"0,14",11,29/05/2026 9:36:2.m.,Idle/Ign Off,00h:13m:50s,"Kr1j 72a-40, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 9:43 p.m.,00h:00m:00s,"0,00",0,29/05/2026 9:43:2.m.,Parked/Idle,00h:04m:30s,"Kr1j 72a-40, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 9:48 p.m.,00h:02m:37s,"0,50",12,29/05/2026 9:50:5.m.,Idle/Ign Off,00h:02m:21s,"Kr2b 71-18, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 9:52 p.m.,00h:00m:00s,"0,00",0,29/05/2026 9:52:3.m.,Parked/Idle,00h:00m:24s,"Kr2b 71-18, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,29/05/2026 9:53 p.m.,00h:00m:26s,"0,03",1,29/05/2026 9:53:4.m.,Idle/Ign Off,11h:04m:34s,"Kr2b 71-18, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 8:56 a.m.,00h:00m:00s,"0,00",0,30/05/2026 8:56:5.m.,Parked/Idle,00h:00m:00s,"Kr2b 71-19, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 8:57 a.m.,00h:03m:06s,,17,30/05/2026 9:00:1.m.,Idle,00h:19m:19s,"Cl73-62, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 9:19 a.m.,00h:02m:05s,"0,43",22,30/05/2026 9:21:3.m.,Idle,00h:00m:50s,"Cl73a-57, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 9:22 a.m.,00h:02m:05s,"0,62",21,30/05/2026 9:24:3.m.,Idle,00h:00m:25s,"Cl73 7m-42, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 9:24 a.m.,00h:01m:15s,"0,52",25,30/05/2026 9:26:1.m.,Idle,00h:00m:25s,"Cl73 9-56, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 9:26 a.m.,00h:05m:00s,"1,61",27,30/05/2026 9:31:3.m.,Idle,00h:01m:15s,"Cl73 26t-49, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 9:32 a.m.,00h:04m:35s,"1,44",24,30/05/2026 9:37:2.m.,Idle,00h:00m:25s,"ManGral
Cl55-4, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 9:37 a.m.,00h:01m:15s,"0,07",5,30/05/2026 9:39:0.m.,Idle,00h:00m:25s,"ManGral
Cl55-65, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 9:39 a.m.,00h:03m:20s,"0,97",27,30/05/2026 9:42:5.m.,Idle,00h:00m:24s,"ManGral
Cl54 45-12, Cali, Valle Cauca",Vca,760006,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 9:43 a.m.,00h:02m:06s,"0,93",33,30/05/2026 9:45:2.m.,Idle,00h:00m:25s,"Cra. 80 #47-59 a 47-105, Cali, Cali, Valle del Cauca, Colombia",Valle del ,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 9:45 a.m.,00h:02m:55s,"0,85",22,30/05/2026 9:48:4.m.,Idle,00h:00m:18s,82E-58 Calle 42,Valle del ,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 9:48 a.m.,00h:01m:22s,"0,31",17,30/05/2026 9:50:2.m.,Idle,00h:00m:42s,"Cl42 83c-22, Cali, Valle Cauca",Vca,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 9:51 a.m.,00h:04m:18s,"1,05",23,30/05/2026 9:55:2.m.,Idle,00h:00m:25s,"Retorno A La Cl25 Al Occidente-70, Cali, Valle Cauca",Vca,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 9:55 a.m.,00h:05m:38s,"1,33",22,30/05/2026 10:01:2.m.,Idle/Ign Off,00h:04m:50s,"Cl42-60, Cali, Valle Cauca",Vca,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 10:05 a.m.,00h:00m:00s,"0,00",0,30/05/2026 10:05:1.m.,Parked/Idle,00h:00m:00s,"Cl42-60, Cali, Valle Cauca",Vca,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 10:05 a.m.,00h:00m:54s,,17,30/05/2026 10:06:4.m.,Idle,00h:01m:48s,82E-58 Calle 42,Valle del ,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 10:08 a.m.,00h:02m:30s,"0,71",24,30/05/2026 10:10:5.m.,Idle,00h:00m:25s,"Cl42 98-77, Cali, Valle Cauca",Vca,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 10:11 a.m.,00h:02m:28s,"0,90",22,30/05/2026 10:13:5.m.,Idle,00h:00m:08s,"Kr102, Cali, Valle Cauca, Colombia",Valle del ,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 10:13 a.m.,00h:02m:41s,"0,68",20,30/05/2026 10:16:4.m.,Idle,00h:00m:14s,"Cl50 85d-51, Cali, Valle Cauca, Colombia",Valle del ,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 10:16 a.m.,00h:00m:27s,"0,02",11,30/05/2026 10:17:2.m.,Idle/Ign Off,01h:26m:43s,"Cl50 85d-51, Cali, Valle Cauca, Colombia",Valle del ,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 11:43 a.m.,00h:00m:00s,"0,00",0,30/05/2026 11:43:5.m.,Parked/Idle,00h:01m:21s,"Cl50 85d-51, Cali, Valle Cauca, Colombia",Valle del ,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 11:45 a.m.,00h:04m:01s,"1,08",24,30/05/2026 11:49:4.m.,Idle,00h:01m:03s,"Cl48 98-74, Cali, Valle Cauca, Colombia",Valle del ,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 11:50 a.m.,00h:04m:48s,"1,23",23,30/05/2026 11:55:3.m.,Idle,00h:00m:50s,"Cl48 81, Cali, Valle Cauca",Vca,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 11:56 a.m.,00h:00m:50s,"0,04",9,30/05/2026 11:57:1.m.,Idle,00h:00m:50s,"Cl48 80, Cali, Valle Cauca",Vca,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 11:58 a.m.,00h:04m:35s,"1,34",33,30/05/2026 12:02:3.m.,Idle,00h:00m:50s,"ManGral
Via Principal-72, Cali, Valle Cauca",Vca,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 12:03 p.m.,00h:02m:30s,"0,64",22,30/05/2026 12:05:5.m.,Idle,00h:00m:49s,"ManGral
Cl54 39a-63, Cali, Valle Cauca",Vca,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 12:06 p.m.,00h:05m:01s,"1,08",21,30/05/2026 12:11:4.m.,Idle,00h:00m:50s,"ManGral
Kr28d1 83-33, Cali, Valle Cauca",Vca,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 12:12 p.m.,00h:06m:40s,"1,93",27,30/05/2026 12:19:1.m.,Idle,00h:00m:50s,"Kr16 73-12, Cali, Valle Cauca",Vca,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 12:20 p.m.,00h:03m:45s,"1,24",24,30/05/2026 12:23:5.m.,Idle,00h:01m:15s,"Cl73 7c-57, Cali, Valle Cauca",Vca,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 12:25 p.m.,00h:05m:14s,"1,46",25,30/05/2026 12:30:2.m.,Idle/Ign Off,00h:21m:21s,"Kr2b 71-18, Cali, Valle Cauca",Vca,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 12:51 p.m.,00h:00m:00s,"0,00",0,30/05/2026 12:51:0.m.,Parked/Idle,00h:05m:23s,"Kr2b 71-18, Cali, Valle Cauca",Vca,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 12:54 p.m.,00h:00m:00s,"0,00",0,30/05/2026 12:54:3.m.,Parked/Idle,00h:00m:35s,"Cl71 2a-43, Cali, Valle Cauca",Vca,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 12:55 p.m.,00h:02m:44s,"0,40",14,30/05/2026 12:57:5.m.,Idle,00h:00m:38s,"Cl73-72, Cali, Valle Cauca",Vca,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
,Unit: 1EYC,30/05/2026 12:58 p.m.,00h:00m:41s,"0,06",8,30/05/2026 12:59:1.m.,Idle/Ign Off,00h:13m:41s,"Cl73a 4-52, Cali, Valle Cauca, Colombia",Vca,760026,11h:50m:44s,"168,17",48,164h:45m:50s,11h:50m:44s,"168,17",48,164h:45m:50s
