,Message,Message Type,Protocole,IMEI,Serial,Mileage,Date,Ignition,Latitude,Longitude,Altitude,External Power,RPM,Speed,Satellite Number,Azimuth,Bettery level
1267,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2491,Mileage:946293,"Date:""2026-03-03T04:15:25Z""",IopIgnition:true,Latitude:4.6294965744018555,Longitude:-74.111129760742188,Altitude:2585.39990234375,ExternalPowerVoltage:12.59,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:37,BatteryLevel:82}]
1268,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2492,Mileage:946293,"Date:""2026-03-03T04:16:26Z""",IopIgnition:true,Latitude:4.6294965744018555,Longitude:-74.111129760742188,Altitude:2585.39990234375,ExternalPowerVoltage:12.59,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:37,BatteryLevel:83}]
1269,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2493,Mileage:946293,"Date:""2026-03-03T04:17:26Z""",IopIgnition:true,Latitude:4.6294965744018555,Longitude:-74.111129760742188,Altitude:2585.39990234375,ExternalPowerVoltage:12.59,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:37,BatteryLevel:83}]
1270,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2494,Mileage:946293,"Date:""2026-03-03T04:18:26Z""",IopIgnition:true,Latitude:4.6294965744018555,Longitude:-74.111129760742188,Altitude:2585.39990234375,ExternalPowerVoltage:12.59,Rpm:-999,Speed:0.0,SatelliteNumber:13,Azimuth:37,BatteryLevel:83}]
1271,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2495,Mileage:946293,"Date:""2026-03-03T04:19:26Z""",IopIgnition:true,Latitude:4.6294965744018555,Longitude:-74.111129760742188,Altitude:2585.39990234375,ExternalPowerVoltage:12.59,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:37,BatteryLevel:83}]
1272,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2496,Mileage:946293,"Date:""2026-03-03T04:20:26Z""",IopIgnition:true,Latitude:4.6294965744018555,Longitude:-74.111129760742188,Altitude:2585.39990234375,ExternalPowerVoltage:12.58,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:37,BatteryLevel:83}]
1273,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2497,Mileage:946293,"Date:""2026-03-03T04:21:25Z""",IopIgnition:true,Latitude:4.6294965744018555,Longitude:-74.111129760742188,Altitude:2585.39990234375,ExternalPowerVoltage:12.57,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:37,BatteryLevel:83}]
1274,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2498,Mileage:946293,"Date:""2026-03-03T04:22:26Z""",IopIgnition:true,Latitude:4.6294965744018555,Longitude:-74.111129760742188,Altitude:2585.39990234375,ExternalPowerVoltage:12.57,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:37,BatteryLevel:82}]
1275,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2499,Mileage:946293,"Date:""2026-03-03T04:23:26Z""",IopIgnition:true,Latitude:4.6294965744018555,Longitude:-74.111129760742188,Altitude:2585.39990234375,ExternalPowerVoltage:12.39,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:37,BatteryLevel:83}]
1276,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2500,Mileage:946293,"Date:""2026-03-03T04:24:26Z""",IopIgnition:true,Latitude:4.6294965744018555,Longitude:-74.111129760742188,Altitude:2585.39990234375,ExternalPowerVoltage:12.35,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:37,BatteryLevel:83}]
1277,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2501,Mileage:946293,"Date:""2026-03-03T04:25:26Z""",IopIgnition:true,Latitude:4.6294965744018555,Longitude:-74.111129760742188,Altitude:2585.39990234375,ExternalPowerVoltage:12.38,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:37,BatteryLevel:82}]
1278,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2502,Mileage:946293,"Date:""2026-03-03T04:26:26Z""",IopIgnition:true,Latitude:4.6294965744018555,Longitude:-74.111129760742188,Altitude:2585.39990234375,ExternalPowerVoltage:12.38,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:37,BatteryLevel:82}]
1279,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2503,Mileage:946293,"Date:""2026-03-03T04:27:26Z""",IopIgnition:true,Latitude:4.6294965744018555,Longitude:-74.111129760742188,Altitude:2585.39990234375,ExternalPowerVoltage:12.37,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:37,BatteryLevel:83}]
1280,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2504,Mileage:946293,"Date:""2026-03-03T04:28:25Z""",IopIgnition:true,Latitude:4.6294965744018555,Longitude:-74.111129760742188,Altitude:2585.39990234375,ExternalPowerVoltage:13.73,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:37,BatteryLevel:82}]
1281,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2505,Mileage:946293,"Date:""2026-03-03T04:29:25Z""",IopIgnition:true,Latitude:4.6294965744018555,Longitude:-74.111129760742188,Altitude:2585.39990234375,ExternalPowerVoltage:13.73,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:37,BatteryLevel:83}]
1282,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2506,Mileage:946307,"Date:""2026-03-03T04:30:26Z""",IopIgnition:true,Latitude:4.6295609474182129,Longitude:-74.111015319824219,Altitude:2583.300048828125,ExternalPowerVoltage:13.79,Rpm:-999,Speed:5.0,SatelliteNumber:13,Azimuth:41,BatteryLevel:83}]
1283,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2507,Mileage:946386,"Date:""2026-03-03T04:31:26Z""",IopIgnition:true,Latitude:4.6300663948059082,Longitude:-74.11053466796875,Altitude:2581.89990234375,ExternalPowerVoltage:13.83,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:39,BatteryLevel:83}]
1284,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2508,Mileage:946401,"Date:""2026-03-03T04:31:35Z""",IopIgnition:true,Latitude:4.6301298141479492,Longitude:-74.11041259765625,Altitude:2583.60009765625,ExternalPowerVoltage:13.8,Rpm:-999,Speed:20.0,SatelliteNumber:16,Azimuth:88,BatteryLevel:83}]
1285,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2509,Mileage:946420,"Date:""2026-03-03T04:31:38Z""",IopIgnition:true,Latitude:4.6300468444824219,Longitude:-74.110260009765625,Altitude:2583.60009765625,ExternalPowerVoltage:13.81,Rpm:-999,Speed:26.0,SatelliteNumber:16,Azimuth:143,BatteryLevel:83}]
1286,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2510,Mileage:946726,"Date:""2026-03-03T04:32:04Z""",IopIgnition:true,Latitude:4.6279940605163574,Longitude:-74.108505249023438,Altitude:2584.60009765625,ExternalPowerVoltage:13.83,Rpm:-999,Speed:17.0,SatelliteNumber:16,Azimuth:217,BatteryLevel:83}]
1287,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2511,Mileage:946743,"Date:""2026-03-03T04:32:07Z""",IopIgnition:true,Latitude:4.6279468536376953,Longitude:-74.108650207519531,Altitude:2583.800048828125,ExternalPowerVoltage:13.85,Rpm:-999,Speed:26.0,SatelliteNumber:16,Azimuth:264,BatteryLevel:83}]
1288,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2512,Mileage:948407,"Date:""2026-03-03T04:33:26Z""",IopIgnition:true,Latitude:4.62935209274292,Longitude:-74.123565673828125,Altitude:2582.39990234375,ExternalPowerVoltage:13.9,Rpm:-999,Speed:59.0,SatelliteNumber:14,Azimuth:290,BatteryLevel:82}]
1289,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2513,Mileage:948950,"Date:""2026-03-03T04:34:07Z""",IopIgnition:true,Latitude:4.6299443244934082,Longitude:-74.128372192382813,Altitude:2577.39990234375,ExternalPowerVoltage:13.86,Rpm:-999,Speed:7.0,SatelliteNumber:15,Azimuth:345,BatteryLevel:83}]
1290,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2514,Mileage:949538,"Date:""2026-03-03T04:35:26Z""",IopIgnition:true,Latitude:4.6348304748535156,Longitude:-74.126373291015625,Altitude:2580.10009765625,ExternalPowerVoltage:13.94,Rpm:-999,Speed:27.0,SatelliteNumber:16,Azimuth:21,BatteryLevel:83}]
1291,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2515,Mileage:949555,"Date:""2026-03-03T04:35:29Z""",IopIgnition:true,Latitude:4.6349735260009766,Longitude:-74.126380920410156,Altitude:2581.10009765625,ExternalPowerVoltage:13.92,Rpm:-999,Speed:17.0,SatelliteNumber:17,Azimuth:314,BatteryLevel:83}]
1292,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2516,Mileage:949915,"Date:""2026-03-03T04:36:28Z""",IopIgnition:true,Latitude:4.6367111206054688,Longitude:-74.129112243652344,Altitude:2576.5,ExternalPowerVoltage:13.92,Rpm:-999,Speed:12.0,SatelliteNumber:17,Azimuth:266,BatteryLevel:83}]
1293,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2517,Mileage:950110,"Date:""2026-03-03T04:37:12Z""",IopIgnition:true,Latitude:4.6355280876159668,Longitude:-74.130401611328125,Altitude:2579.89990234375,ExternalPowerVoltage:13.86,Rpm:-999,Speed:5.0,SatelliteNumber:17,Azimuth:216,BatteryLevel:83}]
1294,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2518,Mileage:950127,"Date:""2026-03-03T04:37:21Z""",IopIgnition:true,Latitude:4.6354069709777832,Longitude:-74.130439758300781,Altitude:2580.39990234375,ExternalPowerVoltage:13.88,Rpm:-999,Speed:7.0,SatelliteNumber:16,Azimuth:144,BatteryLevel:82}]
1295,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2519,Mileage:950206,"Date:""2026-03-03T04:37:57Z""",IopIgnition:true,Latitude:4.6350059509277344,Longitude:-74.129890441894531,Altitude:2581.5,ExternalPowerVoltage:13.88,Rpm:-999,Speed:9.0,SatelliteNumber:17,Azimuth:19,BatteryLevel:82}]
1296,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2520,Mileage:950215,"Date:""2026-03-03T04:38:05Z""",IopIgnition:true,Latitude:4.6350269317626953,Longitude:-74.129966735839844,Altitude:2581.5,ExternalPowerVoltage:13.84,Rpm:-999,Speed:18.0,SatelliteNumber:16,Azimuth:300,BatteryLevel:82}]
1297,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2521,Mileage:950286,"Date:""2026-03-03T04:38:15Z""",IopIgnition:true,Latitude:4.6354036331176758,Longitude:-74.1304702758789,Altitude:2579.0,ExternalPowerVoltage:13.82,Rpm:-999,Speed:17.0,SatelliteNumber:16,Azimuth:251,BatteryLevel:82}]
1298,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2522,Mileage:950436,"Date:""2026-03-03T04:38:32Z""",IopIgnition:true,Latitude:4.634575366973877,Longitude:-74.131523132324219,Altitude:2575.60009765625,ExternalPowerVoltage:13.78,Rpm:-999,Speed:14.0,SatelliteNumber:17,Azimuth:183,BatteryLevel:82}]
1299,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2523,Mileage:950501,"Date:""2026-03-03T04:38:41Z""",IopIgnition:true,Latitude:4.6341094970703125,Longitude:-74.131179809570313,Altitude:2579.0,ExternalPowerVoltage:13.84,Rpm:-999,Speed:33.0,SatelliteNumber:17,Azimuth:137,BatteryLevel:82}]
1300,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2524,Mileage:950532,"Date:""2026-03-03T04:38:46Z""",IopIgnition:true,Latitude:4.6338844299316406,Longitude:-74.131027221679688,Altitude:2579.300048828125,ExternalPowerVoltage:13.87,Rpm:-999,Speed:16.0,SatelliteNumber:17,Azimuth:195,BatteryLevel:82}]
1301,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2525,Mileage:950943,"Date:""2026-03-03T04:39:43Z""",IopIgnition:true,Latitude:4.6303963661193848,Longitude:-74.131881713867188,Altitude:2580.699951171875,ExternalPowerVoltage:13.95,Rpm:-999,Speed:13.0,SatelliteNumber:16,Azimuth:251,BatteryLevel:82}]
1302,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2526,Mileage:951722,"Date:""2026-03-03T04:40:46Z""",IopIgnition:true,Latitude:4.6308484077453613,Longitude:-74.13885498046875,Altitude:2582.199951171875,ExternalPowerVoltage:13.95,Rpm:-999,Speed:29.0,SatelliteNumber:17,Azimuth:313,BatteryLevel:82}]
1303,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2527,Mileage:951748,"Date:""2026-03-03T04:40:49Z""",IopIgnition:true,Latitude:4.6310601234436035,Longitude:-74.138923645019531,Altitude:2581.199951171875,ExternalPowerVoltage:13.95,Rpm:-999,Speed:34.0,SatelliteNumber:17,Azimuth:6,BatteryLevel:82}]
1304,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2528,Mileage:951823,"Date:""2026-03-03T04:40:57Z""",IopIgnition:true,Latitude:4.6315298080444336,Longitude:-74.138465881347656,Altitude:2579.89990234375,ExternalPowerVoltage:13.99,Rpm:-999,Speed:26.0,SatelliteNumber:17,Azimuth:70,BatteryLevel:82}]
1305,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2529,Mileage:951858,"Date:""2026-03-03T04:41:03Z""",IopIgnition:true,Latitude:4.6315016746521,Longitude:-74.138153076171875,Altitude:2579.800048828125,ExternalPowerVoltage:13.96,Rpm:-999,Speed:22.0,SatelliteNumber:15,Azimuth:118,BatteryLevel:82}]
1306,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2530,Mileage:951895,"Date:""2026-03-03T04:41:08Z""",IopIgnition:true,Latitude:4.6312379837036133,Longitude:-74.137969970703125,Altitude:2578.699951171875,ExternalPowerVoltage:13.94,Rpm:-999,Speed:32.0,SatelliteNumber:16,Azimuth:168,BatteryLevel:82}]
1307,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2531,Mileage:952075,"Date:""2026-03-03T04:41:26Z""",IopIgnition:true,Latitude:4.6296601295471191,Longitude:-74.1382064819336,Altitude:2580.199951171875,ExternalPowerVoltage:13.97,Rpm:-999,Speed:31.0,SatelliteNumber:17,Azimuth:227,BatteryLevel:82}]
1308,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2532,Mileage:952116,"Date:""2026-03-03T04:41:30Z""",IopIgnition:true,Latitude:4.6295762062072754,Longitude:-74.1385498046875,Altitude:2580.699951171875,ExternalPowerVoltage:13.94,Rpm:-999,Speed:43.0,SatelliteNumber:17,Azimuth:287,BatteryLevel:82}]
1309,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2532,Mileage:952116,"Date:""2026-03-03T04:41:30Z""",IopIgnition:true,Latitude:4.6295762062072754,Longitude:-74.1385498046875,Altitude:2580.699951171875,ExternalPowerVoltage:13.94,Rpm:-999,Speed:43.0,SatelliteNumber:17,Azimuth:287,BatteryLevel:82}]
1310,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2533,Mileage:952200,"Date:""2026-03-03T04:41:36Z""",IopIgnition:true,Latitude:4.6301522254943848,Longitude:-74.138999938964844,Altitude:2581.199951171875,ExternalPowerVoltage:13.95,Rpm:-999,Speed:46.0,SatelliteNumber:17,Azimuth:333,BatteryLevel:82}]
1311,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2534,Mileage:952227,"Date:""2026-03-03T04:41:39Z""",IopIgnition:true,Latitude:4.6303873062133789,Longitude:-74.139022827148438,Altitude:2581.699951171875,ExternalPowerVoltage:13.96,Rpm:-999,Speed:18.0,SatelliteNumber:17,Azimuth:28,BatteryLevel:82}]
1312,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2535,Mileage:952240,"Date:""2026-03-03T04:41:42Z""",IopIgnition:true,Latitude:4.6304569244384766,Longitude:-74.138931274414063,Altitude:2581.800048828125,ExternalPowerVoltage:13.98,Rpm:-999,Speed:21.0,SatelliteNumber:17,Azimuth:75,BatteryLevel:82}]
1313,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2536,Mileage:953190,"Date:""2026-03-03T04:42:46Z""",IopIgnition:true,Latitude:4.6293954849243164,Longitude:-74.130447387695313,Altitude:2583.39990234375,ExternalPowerVoltage:13.94,Rpm:-999,Speed:7.0,SatelliteNumber:17,Azimuth:124,BatteryLevel:82}]
1314,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2537,Mileage:953219,"Date:""2026-03-03T04:42:57Z""",IopIgnition:true,Latitude:4.629145622253418,Longitude:-74.130401611328125,Altitude:2583.39990234375,ExternalPowerVoltage:13.95,Rpm:-999,Speed:22.0,SatelliteNumber:16,Azimuth:184,BatteryLevel:82}]
1315,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2538,Mileage:953510,"Date:""2026-03-03T04:43:37Z""",IopIgnition:true,Latitude:4.6265664100646973,Longitude:-74.1306381225586,Altitude:2582.199951171875,ExternalPowerVoltage:13.97,Rpm:-999,Speed:17.0,SatelliteNumber:17,Azimuth:115,BatteryLevel:82}]
1316,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2539,Mileage:953568,"Date:""2026-03-03T04:44:09Z""",IopIgnition:true,Latitude:4.6264791488647461,Longitude:-74.130134582519531,Altitude:2586.0,ExternalPowerVoltage:13.81,Rpm:-999,Speed:5.0,SatelliteNumber:16,Azimuth:35,BatteryLevel:82}]
1317,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2540,Mileage:953577,"Date:""2026-03-03T04:44:22Z""",IopIgnition:true,Latitude:4.6264986991882324,Longitude:-74.130210876464844,Altitude:2585.60009765625,ExternalPowerVoltage:13.89,Rpm:-999,Speed:11.0,SatelliteNumber:17,Azimuth:291,BatteryLevel:82}]
1318,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2541,Mileage:953634,"Date:""2026-03-03T04:44:32Z""",IopIgnition:true,Latitude:4.6266775131225586,Longitude:-74.130653381347656,Altitude:2582.199951171875,ExternalPowerVoltage:13.84,Rpm:-999,Speed:19.0,SatelliteNumber:17,Azimuth:348,BatteryLevel:82}]
1319,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2542,Mileage:953685,"Date:""2026-03-03T04:44:43Z""",IopIgnition:true,Latitude:4.6271166801452637,Longitude:-74.130683898925781,Altitude:2580.800048828125,ExternalPowerVoltage:13.9,Rpm:-999,Speed:18.0,SatelliteNumber:17,Azimuth:296,BatteryLevel:82}]
1320,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2543,Mileage:954239,"Date:""2026-03-03T04:46:14Z""",IopIgnition:true,Latitude:4.6277313232421875,Longitude:-74.135581970214844,Altitude:2580.800048828125,ExternalPowerVoltage:13.88,Rpm:-999,Speed:19.0,SatelliteNumber:17,Azimuth:356,BatteryLevel:82}]
1321,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064468670""",SerialNo:2544,Mileage:954305,"Date:""2026-03-03T04:46:24Z""",IopIgnition:true,Latitude:4.6282973289489746,Longitude:-74.1355972290039,Altitude:2580.199951171875,ExternalPowerVoltage:13.85,Rpm:-999,Speed:17.0,SatelliteNumber:14,Azimuth:288,BatteryLevel:82}]
